CD_MUN,NM_MUN_x_x,Total_notificados__43,Total_confirmados_autóctones,Total_confirmados_importados,Total_confirmados_anual,NM_MUN_x_y,V00001,V00002,V00003,V00004,V00005,V00006,V00007,V00047,V00048,V00049,V00050,V00052,V00111,V00112,V00113,V00114,V00115,V00116,V00117,V00118,V00119,V00120,V00121,V00122,V00123,V00124,V00125,V00126,V00127,V00128,V00129,V00130,V00131,V00132,V00133,V00134,V00135,V00136,V00137,V00138,V00139,V00140,V00141,V00142,V00199,V00200,V00201,V00309,V00310,V00311,V00312,V00313,V00314,V00315,V00316,V00397,V00398,V00399,V00400,V00401,V00402,V00463,V00464,V00465,V00466,V00467,V00468,V00469,V00470,V00508,V00509,V00510,V00511,V00512,V00513,V00514,V00515,V00540,V00541,V00542,V00580,V00581,V00582,V00583,V00584,V00585,V00586,V00587,V00612,V00613,V00614,V00615,V00616,V00617,V00636,V00637,V00638,V00639,NM_MUN,Total_setores,População,Total_autoctone_ponderado,V00001_idx,V00002_idx,V00003_idx,V00004_idx,V00005_idx,V00006_idx,V00007_idx,V00047_idx,V00048_idx,V00049_idx,V00050_idx,V00052_idx,V00111_idx,V00112_idx,V00113_idx,V00114_idx,V00115_idx,V00116_idx,V00117_idx,V00118_idx,V00119_idx,V00120_idx,V00121_idx,V00122_idx,V00123_idx,V00124_idx,V00125_idx,V00126_idx,V00127_idx,V00128_idx,V00129_idx,V00130_idx,V00131_idx,V00132_idx,V00133_idx,V00134_idx,V00135_idx,V00136_idx,V00137_idx,V00138_idx,V00139_idx,V00140_idx,V00141_idx,V00142_idx,V00199_idx,V00200_idx,V00201_idx,V00309_idx,V00310_idx,V00311_idx,V00312_idx,V00313_idx,V00314_idx,V00315_idx,V00316_idx,V00397_idx,V00398_idx,V00399_idx,V00400_idx,V00401_idx,V00402_idx,V00463_idx,V00464_idx,V00465_idx,V00466_idx,V00467_idx,V00468_idx,V00469_idx,V00470_idx,V00508_idx,V00509_idx,V00510_idx,V00511_idx,V00512_idx,V00513_idx,V00514_idx,V00515_idx,V00540_idx,V00541_idx,V00542_idx,V00580_idx,V00581_idx,V00582_idx,V00583_idx,V00584_idx,V00585_idx,V00586_idx,V00587_idx,V00612_idx,V00613_idx,V00614_idx,V00615_idx,V00616_idx,V00617_idx,V00636_idx,V00637_idx,V00638_idx,V00639_idx
3529203,Martinópolis,1891,1492,22,1514,Martinópolis,8845,0,1294,8845,23581,0,1294,8818,0,16,0,0,7945,850,18,8,0,0,0,0,7923,845,18,8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,8827,7,0,7727,46,386,657,0,0,0,0,8222,77,412,44,0,46,451,434,448,432,0,0,0,0,21113,2369,54,25,0,0,0,4,23543,29,0,20562,147,1029,1818,9,0,0,0,21857,233,1204,122,4,146,1299,1162,151,130,Martinópolis,59,24881,0.05996543547285077,1.0,0.0,0.14629734313171283,1.0,2.666026003391747,0.0,0.14629734313171283,0.9969474279253816,0.0,0.0018089315997738835,0.0,0.0,0.8982475975127191,0.09609949123798757,0.002035048049745619,0.0009044657998869418,0.0,0.0,0.0,0.0,0.89576031656303,0.09553420011305823,0.002035048049745619,0.0009044657998869418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018089315997738835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979649519502544,0.0007914075749010741,0.0,0.8736009044657999,0.0052006783493499156,0.04364047484454494,0.0742792538157151,0.0,0.0,0.0,0.0,0.9295647258338045,0.008705483323911814,0.0465799886941775,0.00497456189937818,0.0,0.0052006783493499156,0.05098925946862634,0.04906726964386659,0.05065008479366874,0.04884115319389486,0.0,0.0,0.0,0.0,2.3869983041266254,0.2678349349915206,0.006105144149236857,0.002826455624646693,0.0,0.0,0.0,0.0004522328999434709,2.661729790842284,0.003278688524590164,0.0,2.324703222159412,0.016619559072922556,0.11633691351045788,0.20553985302430752,0.0010175240248728094,0.0,0.0,0.0,2.4711136235161106,0.02634256642170718,0.13612210288298474,0.013793103448275862,0.0004522328999434709,0.016506500847936686,0.14686263425664217,0.1313736574335783,0.017071791972866027,0.014697569248162803
3529302,Matão,3557,2584,27,2611,Matão,28817,0,62,28817,78930,14,62,27529,91,965,180,0,28256,499,22,10,0,0,0,0,27048,424,18,10,0,0,0,0,74,13,3,0,0,0,0,0,905,60,0,0,0,0,0,0,28581,208,12,28291,256,184,18,0,17,3,0,28315,429,59,0,0,0,318,218,242,216,16,0,60,0,77373,1408,76,43,0,0,3,10,78273,605,40,77488,747,522,74,0,55,14,0,77603,1135,173,0,5,7,928,613,101,45,Matão,173,79033,0.03269520326952033,1.0,0.0,0.002151507790540306,1.0,2.739008224312038,0.00048582433979942394,0.002151507790540306,0.955304160738453,0.0031578582086962555,0.03348717770760315,0.006246312940278308,0.0,0.9805323246694659,0.017316167539993755,0.0007634382482562377,0.0003470173855710171,0.0,0.0,0.0,0.0,0.9386126244924871,0.014713537148211126,0.0006246312940278308,0.0003470173855710171,0.0,0.0,0.0,0.0,0.0025679286532255268,0.00045112260124232224,0.00010410521567130514,0.0,0.0,0.0,0.0,0.0,0.03140507339417705,0.0020821043134261028,0.0,0.0,0.0,0.0,0.0,0.0,0.991810389700524,0.007217961619877156,0.00041642086268522054,0.9817468855189645,0.008883645070618038,0.006385119894506715,0.0006246312940278308,0.0,0.0005899295554707291,0.00010410521567130514,0.0,0.982579727244335,0.014887045840996633,0.0020474025748690007,0.0,0.0,0.0,0.011035152861158344,0.007564979005448173,0.008397820730818614,0.0074955755283339694,0.0005552278169136274,0.0,0.0020821043134261028,0.0,2.684977617378631,0.04886004788839921,0.00263733213033973,0.0014921747579553736,0.0,0.0,0.00010410521567130514,0.0003470173855710171,2.7162091820800223,0.020994551827046536,0.0013880695422840684,2.6889683173126975,0.025922198702154977,0.018114307526807094,0.0025679286532255268,0.0,0.0019085956206405942,0.00048582433979942394,0.0,2.692959017246764,0.03938647326231044,0.006003400770378596,0.0,0.00017350869278550855,0.00024291216989971197,0.032203213380990386,0.02127216573550335,0.0035048755942672727,0.001561578235069577
3529401,Mauá,511,61,29,90,Mauá,152616,57,297,152616,417259,188,320,133063,359,18511,181,307,150881,301,63,64,67,6,50,975,131449,244,63,64,67,6,47,933,359,0,0,0,0,0,0,0,18437,57,0,0,0,0,0,0,151507,390,532,141351,783,997,822,676,6605,762,3,145155,6423,64,0,440,280,425,1126,361,1086,0,0,57,0,412578,846,221,265,231,38,212,2765,414394,1214,1556,384897,2621,3031,2495,2041,19344,2478,31,395484,19174,211,7,1324,923,1415,3171,176,479,Mauá,823,418261,0.00014584195036113814,1.0,0.00037348639723226924,0.0019460607013681397,1.0,2.7340449232059547,0.0012318498715730986,0.002096765738847827,0.8718810609634638,0.002352309063269906,0.1212913455994129,0.0011859831210358023,0.0020115846307071344,0.9886315982596844,0.0019722702731037375,0.000412800754835666,0.00041935314776956543,0.00043901032657126383,3.931435760339676e-05,0.000327619646694973,0.006388583110551974,0.8613054987681501,0.0015987838758714683,0.000412800754835666,0.00041935314776956543,0.00043901032657126383,3.931435760339676e-05,0.00030796246789327464,0.006113382607328196,0.002352309063269906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12080646852230434,0.00037348639723226924,0.0,0.0,0.0,0.0,0.0,0.0,0.9927333962363055,0.0025554332442207896,0.003485873040834513,0.9261872935996226,0.005130523667243278,0.006532735755097762,0.005386066991665356,0.004429417623316035,0.04327855532840593,0.0049929234156313885,1.965717880169838e-05,0.9511125963201761,0.04208601981443623,0.00041935314776956543,0.0,0.0028830528909157623,0.0018346700214918487,0.0027847669969072704,0.007377994443570792,0.0023654138491377053,0.007115898726214814,0.0,0.0,0.00037348639723226924,0.0,2.7033731718823715,0.0055433244220789435,0.0014480788383917807,0.0017363841274833569,0.0015136027677307752,0.0002489909314881795,0.0013891073019866855,0.018117366462232005,2.715272317450333,0.007954605021753944,0.01019552340514756,2.5219963830791006,0.017173821879750487,0.019860302982649264,0.01634822037007915,0.013373433978088798,0.12674948891335117,0.01623682969020286,0.00020312418095088327,2.591366567070294,0.12563558211458825,0.001382554909052786,4.586675053729622e-05,0.008675368244482885,0.006047858677989202,0.009271636001467735,0.020777637993395187,0.001153221156366305,0.0031385962153378413
3529500,Mendonça,839,461,18,479,Mendonça,2309,0,0,2309,6147,0,0,2286,23,0,0,0,2031,245,24,0,0,0,0,0,2015,237,24,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303,0,0,1989,167,97,34,0,0,0,0,2219,14,52,8,0,9,217,51,216,46,0,5,0,0,5387,695,62,0,0,0,0,0,6135,8,0,5302,456,285,92,0,0,0,0,5898,43,162,15,3,25,603,156,61,14,Mendonça,18,6159,0.07484981328137685,1.0,0.0,0.0,1.0,2.6621914248592464,0.0,0.0,0.9900389779125163,0.00996102208748376,0.0,0.0,0.0,0.8796015591165006,0.10610653962754439,0.01039411000433088,0.0,0.0,0.0,0.0,0.0,0.8726721524469467,0.10264183629276744,0.01039411000433088,0.0,0.0,0.0,0.0,0.0,0.0064963187527068,0.0030316154179298397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974014724989173,0.0,0.0,0.8614118666089217,0.07232568211346903,0.042009527934170635,0.014724989172802079,0.0,0.0,0.0,0.0,0.9610220874837592,0.006063230835859679,0.02252057167605024,0.0034647033347769596,0.0,0.0038977912516240795,0.09398007795582504,0.02208748375920312,0.09354699003897791,0.01992204417496752,0.0,0.0021654395842356,0.0,0.0,2.3330446080554355,0.3009961022087484,0.026851450844521438,0.0,0.0,0.0,0.0,0.0,2.656994369857081,0.0034647033347769596,0.0,2.29623213512343,0.1974880900822867,0.12343005630142918,0.03984408834993504,0.0,0.0,0.0,0.0,2.5543525335643134,0.01862278042442616,0.07016024252923343,0.0064963187527068,0.00129926375054136,0.010827197921177999,0.2611520138588133,0.06756171502815071,0.026418362927674317,0.006063230835859679
3529609,Meridiano,163,121,6,127,Meridiano,1726,0,0,1726,4572,0,0,1726,0,0,0,0,1408,298,9,0,0,0,0,0,1408,298,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,0,1390,8,25,287,3,0,0,0,1467,164,74,16,0,5,13,296,13,296,0,0,0,0,3726,811,28,0,0,0,0,0,4567,0,0,3685,25,80,760,8,0,8,0,3881,437,199,43,0,12,33,808,0,72,Meridiano,14,4572,0.026465441819772527,1.0,0.0,0.0,1.0,2.648899188876014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8157589803012746,0.17265353418308227,0.005214368482039398,0.0,0.0,0.0,0.0,0.0,0.8157589803012746,0.17265353418308227,0.005214368482039398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976825028968713,0.0,0.0,0.8053302433371958,0.004634994206257242,0.014484356894553883,0.16628041714947855,0.0017381228273464658,0.0,0.0,0.0,0.8499420625724218,0.09501738122827347,0.04287369640787949,0.009269988412514484,0.0,0.0028968713789107765,0.007531865585168019,0.17149478563151796,0.007531865585168019,0.17149478563151796,0.0,0.0,0.0,0.0,2.1587485515643103,0.4698725376593279,0.016222479721900347,0.0,0.0,0.0,0.0,0.0,2.646002317497103,0.0,0.0,2.1349942062572422,0.014484356894553883,0.046349942062572425,0.440324449594438,0.004634994206257242,0.0,0.004634994206257242,0.0,2.2485515643105445,0.25318655851680183,0.11529548088064889,0.024913093858632676,0.0,0.006952491309385863,0.019119351100811123,0.4681344148319815,0.0,0.04171494785631518
3529658,Mesópolis,100,59,1,60,Mesópolis,743,0,0,743,1951,0,0,743,0,0,0,0,618,100,20,0,0,0,0,0,618,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0,613,8,32,87,0,0,0,0,648,4,87,0,0,3,34,85,34,85,0,0,0,0,1648,249,47,0,0,0,0,4,1947,0,4,1642,23,66,216,0,0,0,0,1719,9,216,0,0,5,82,215,5,9,Mesópolis,12,1952,0.030225409836065573,1.0,0.0,0.0,1.0,2.625841184387618,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8317631224764468,0.13458950201884254,0.026917900403768506,0.0,0.0,0.0,0.0,0.0,0.8317631224764468,0.13458950201884254,0.026917900403768506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986541049798116,0.0,0.0,0.8250336473755047,0.010767160161507403,0.04306864064602961,0.11709286675639301,0.0,0.0,0.0,0.0,0.8721399730820996,0.005383580080753701,0.11709286675639301,0.0,0.0,0.004037685060565276,0.04576043068640646,0.11440107671601615,0.04576043068640646,0.11440107671601615,0.0,0.0,0.0,0.0,2.218034993270525,0.3351278600269179,0.063257065948856,0.0,0.0,0.0,0.0,0.005383580080753701,2.620457604306864,0.0,0.005383580080753701,2.2099596231493943,0.03095558546433378,0.08882907133243607,0.29071332436069985,0.0,0.0,0.0,0.0,2.313593539703903,0.012113055181695828,0.29071332436069985,0.0,0.0,0.006729475100942127,0.11036339165545088,0.28936742934051146,0.006729475100942127,0.012113055181695828
3529708,Miguelópolis,11,5,0,5,Miguelópolis,7131,0,31,7131,19372,0,31,7063,36,20,0,0,6215,708,148,0,0,0,0,18,6188,667,145,0,0,0,0,18,11,17,3,0,0,0,0,0,6,14,0,0,0,0,0,0,6995,22,93,6600,95,200,165,9,0,16,0,6795,64,183,0,29,22,268,613,261,581,0,20,7,7,16688,2142,453,19,0,0,0,48,18994,78,290,17905,316,540,499,24,3,46,3,18417,188,535,12,102,104,868,1808,105,239,Miguelópolis,61,19441,0.00025718841623373286,1.0,0.0,0.004347216379189454,1.0,2.7165895386341328,0.0,0.004347216379189454,0.9904641705230683,0.005048380311316786,0.0028046557285093254,0.0,0.0,0.8715467676342729,0.09928481278923013,0.02075445239096901,0.0,0.0,0.0,0.0,0.002524190155658393,0.8677604824007853,0.093535268545786,0.02033375403169261,0.0,0.0,0.0,0.0,0.002524190155658393,0.001542560650680129,0.0023839573692329267,0.00042069835927639884,0.0,0.0,0.0,0.0,0.0,0.0008413967185527977,0.001963259009956528,0.0,0.0,0.0,0.0,0.0,0.0,0.9809283410461366,0.003085121301360258,0.013041649137568364,0.9255363904080774,0.013322114710419296,0.028046557285093254,0.023138409760201935,0.0012620950778291964,0.0,0.00224372458280746,0.0,0.9528817837610434,0.00897489833122984,0.02566259991586033,0.0,0.004066750806338522,0.003085121301360258,0.03758238676202496,0.08596269807881082,0.036600757257046694,0.08147524891319591,0.0,0.0028046557285093254,0.000981629504978264,0.000981629504978264,2.3402047398681813,0.30037862852334873,0.06352545225073622,0.0026644229420838593,0.0,0.0,0.0,0.006731173748422381,2.6635815453653064,0.01093815734118637,0.04066750806338522,2.510868040947974,0.044313560510447346,0.07572570466975179,0.06997616042630767,0.0033655868742111907,0.00042069835927639884,0.006450708175571448,0.00042069835927639884,2.5826672275978124,0.02636376384798766,0.07502454073762446,0.0016827934371055953,0.01430374421539756,0.014584209788248493,0.12172205861730473,0.253540877857243,0.014724442574673959,0.03351563595568644
3529807,Mineiros do Tietê,149,62,5,67,Mineiros do Tietê,4138,0,30,4138,11200,0,30,4099,38,0,0,0,3965,97,0,69,0,0,0,0,3960,63,0,69,0,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4137,0,0,3932,0,124,69,0,0,0,0,4003,80,51,0,0,0,38,131,4,131,34,0,0,0,10731,255,0,207,0,0,0,0,11199,0,0,10657,14,375,141,4,5,0,0,10814,221,157,6,0,0,81,383,3,41,Mineiros do Tietê,32,11230,0.005520926090828139,1.0,0.0,0.007249879168680522,1.0,2.706621556307395,0.0,0.007249879168680522,0.9905751570807153,0.00918318028032866,0.0,0.0,0.0,0.958192363460609,0.02344127597873369,0.0,0.0166747220879652,0.0,0.0,0.0,0.0,0.9569840502658289,0.015224746254229097,0.0,0.0166747220879652,0.0,0.0,0.0,0.0,0.0009666505558240696,0.008216529724504592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999758337361044,0.0,0.0,0.9502174963750604,0.0,0.029966167230546157,0.0166747220879652,0.0,0.0,0.0,0.0,0.9673755437409377,0.01933301111648139,0.012324794586756888,0.0,0.0,0.0,0.00918318028032866,0.03165780570323828,0.0009666505558240696,0.03165780570323828,0.008216529724504592,0.0,0.0,0.0,2.5932817786370226,0.06162397293378444,0.0,0.0500241662638956,0.0,0.0,0.0,0.0,2.706379893668439,0.0,0.0,2.5753987433542775,0.0033832769453842437,0.09062348960850652,0.03407443209279845,0.0009666505558240696,0.001208313194780087,0.0,0.0,2.613339777670372,0.05340744320927984,0.03794103431609473,0.0014499758337361043,0.0,0.0,0.019574673755437408,0.09255679072015466,0.0007249879168680521,0.009908168197196714
3529906,Miracatu,64,14,0,14,Miracatu,6839,0,39,6839,18491,6,43,6679,28,113,7,0,4251,386,319,1815,0,0,7,3,4096,385,318,1812,0,0,7,3,25,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,6632,47,120,3854,90,1481,950,243,77,22,0,5171,760,827,8,4,12,65,2486,65,2481,0,0,0,0,11391,1079,912,5025,0,0,34,13,17952,182,329,10352,294,4055,2678,713,271,67,6,13932,2090,2322,31,15,76,253,6826,26,1006,Miracatu,77,18553,0.0007545949442138738,1.0,0.0,0.005702588097675099,1.0,2.7037578593361604,0.000877321245796169,0.006287468928205878,0.9766047667787688,0.0040941658137154556,0.016522883462494517,0.0010235414534288639,0.0,0.6215821026465858,0.05644100014622021,0.046644246234829656,0.26538967685334114,0.0,0.0,0.0010235414534288639,0.0004386606228980845,0.598917970463518,0.05629477993858751,0.04649802602719696,0.26495101623044304,0.0,0.0,0.0010235414534288639,0.0004386606228980845,0.003655505190817371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016522883462494517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9697324170200322,0.0068723497587366575,0.01754642491592338,0.5635326802164059,0.013159818686942536,0.21655212750402106,0.1389091972510601,0.03553151045474485,0.011258955987717503,0.0032168445679192866,0.0,0.7561046936686651,0.11112735780084808,0.12092411171223863,0.0011697616610615586,0.0005848808305307793,0.001754642491592338,0.009504313496125164,0.36350343617487935,0.009504313496125164,0.3627723351367159,0.0,0.0,0.0,0.0,1.665594385144027,0.15777160403567772,0.1333528293610177,0.7347565433542915,0.0,0.0,0.004971487059511625,0.0019008626992250328,2.624945167422138,0.02661207778915046,0.048106448311156604,1.513671589413657,0.042988741044012284,0.5929229419505776,0.3915777160403568,0.10425500804211142,0.0396256762684603,0.009796753911390553,0.000877321245796169,2.0371399327387043,0.3056002339523322,0.3395233221231174,0.00453282643661354,0.0021933031144904225,0.011112735780084808,0.036993712531071796,0.9980991373007749,0.0038017253984500656,0.147097528878491
3530003,Mira Estrela,241,140,5,145,Mira Estrela,1239,0,0,1239,3116,0,0,1236,0,0,0,0,926,295,4,0,0,0,0,0,926,292,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,0,0,928,15,85,195,0,0,0,0,1089,48,72,9,0,14,111,188,110,188,0,0,0,0,2294,791,20,6,0,0,0,0,3116,0,0,2295,64,224,524,3,0,0,0,2693,132,216,22,9,41,318,495,37,21,Mira Estrela,21,3126,0.044785668586052464,1.0,0.0,0.0,1.0,2.5149313962873285,0.0,0.0,0.9975786924939467,0.0,0.0,0.0,0.0,0.7473769168684423,0.23809523809523808,0.003228410008071025,0.0,0.0,0.0,0.0,0.0,0.7473769168684423,0.23567393058918482,0.003228410008071025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7489911218724778,0.012106537530266344,0.06860371267150928,0.15738498789346247,0.0,0.0,0.0,0.0,0.8789346246973365,0.0387409200968523,0.05811138014527845,0.007263922518159807,0.0,0.011299435028248588,0.08958837772397095,0.15173527037933818,0.08878127522195318,0.15173527037933818,0.0,0.0,0.0,0.0,1.8514931396287329,0.6384180790960452,0.016142050040355124,0.004842615012106538,0.0,0.0,0.0,0.0,2.5149313962873285,0.0,0.0,1.8523002421307506,0.0516545601291364,0.1807909604519774,0.42292171105730425,0.002421307506053269,0.0,0.0,0.0,2.1735270379338174,0.10653753026634383,0.17433414043583534,0.01775625504439064,0.007263922518159807,0.033091202582728005,0.2566585956416465,0.39951573849878935,0.02986279257465698,0.01694915254237288
3530102,Mirandópolis,769,602,0,602,Mirandópolis,9107,11,1832,9107,23580,40,1834,9010,41,41,0,0,7795,1207,48,0,0,0,0,0,7699,1206,48,0,0,0,0,0,41,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,9053,39,0,7315,192,521,1017,0,3,0,0,8236,336,428,49,0,19,204,1064,204,1063,0,0,0,0,20109,3278,153,0,0,0,0,5,23467,97,0,18913,508,1417,2696,0,11,5,5,21307,870,1163,143,7,59,624,2822,52,278,Mirandópolis,78,27983,0.021513061501625987,1.0,0.0012078620841111233,0.20116393982650707,1.0,2.589217085758208,0.004392225760404085,0.2013835511145273,0.9893488525310201,0.004502031404414187,0.004502031404414187,0.0,0.0,0.855934995058746,0.13253541232019325,0.005270670912484902,0.0,0.0,0.0,0.0,0.0,0.8453936532337762,0.13242560667618317,0.005270670912484902,0.0,0.0,0.0,0.0,0.0,0.004502031404414187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004502031404414187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940704952234545,0.0042824201163939824,0.0,0.8032282859338971,0.021082683649939607,0.057208740529263204,0.11167233995827386,0.0,0.00032941693203030636,0.0,0.0,0.904359284067201,0.03689469638739431,0.046996815636323706,0.005380476556495004,0.0,0.00208630723619194,0.02240035137806083,0.11683320522674866,0.02240035137806083,0.11672339958273856,0.0,0.0,0.0,0.0,2.2080816953991436,0.35994290106511473,0.016800263533545624,0.0,0.0,0.0,0.0,0.0005490282200505106,2.5768090479850665,0.010651147468979905,0.0,2.0767541451630613,0.05578126715713188,0.1555945975623147,0.2960360162512353,0.0,0.0012078620841111233,0.0005490282200505106,0.0005490282200505106,2.339628856923246,0.09553091028878885,0.12770396398374875,0.015702207093444602,0.0007686395080707148,0.006478532996596025,0.06851872186230372,0.3098715273965082,0.00570989348852531,0.03052596903480839
3530201,Mirante do Paranapanema,416,158,8,166,Mirante do Paranapanema,6122,15,23,6122,15844,45,26,6111,0,7,0,0,3893,1866,311,22,0,0,0,4,3884,1864,311,22,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6099,11,0,3504,41,540,1991,0,0,0,0,3897,108,1807,130,7,145,253,1954,253,1952,0,0,0,0,9749,5168,809,97,0,0,0,13,15790,34,10,8790,150,1517,5315,21,0,28,0,9763,288,4992,358,35,389,667,5411,69,589,Mirante do Paranapanema,45,15917,0.009926493685996105,1.0,0.0024501796798431885,0.003756942175759556,1.0,2.588043123162365,0.007350539039529565,0.004246978111728194,0.998203201568115,0.0,0.0011434171839268213,0.0,0.0,0.6359032995753022,0.30480235217249263,0.050800392028748774,0.0035935968637700096,0.0,0.0,0.0,0.0006533812479581836,0.6344331917673963,0.3044756615485136,0.050800392028748774,0.0035935968637700096,0.0,0.0,0.0,0.0006533812479581836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011434171839268213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962430578242405,0.0017967984318850048,0.0,0.5723619732113688,0.006697157791571382,0.08820646847435479,0.3252205161711859,0.0,0.0,0.0,0.0,0.6365566808232603,0.017641293694870958,0.29516497876510944,0.021234890558640966,0.0011434171839268213,0.023685070238484155,0.04132636393335511,0.3191767396275727,0.04132636393335511,0.3188500490035936,0.0,0.0,0.0,0.0,1.592453446586083,0.8441685723619732,0.13214635739954264,0.015844495262985953,0.0,0.0,0.0,0.002123489055864097,2.57922247631493,0.00555374060764456,0.001633453119895459,1.4358052923881084,0.024501796798431886,0.24779483828814114,0.8681803332244364,0.003430251551780464,0.0,0.004573668735707285,0.0,1.5947402809539366,0.04704344985298922,0.8154197974518131,0.05847762169225743,0.005717085919634106,0.06354132636393335,0.10895132309702711,0.8838614831754329,0.011270826527278666,0.09621038876184254
3530300,Mirassol,2447,1362,0,1362,Mirassol,23207,4,105,23207,63200,6,105,20669,1141,1362,4,0,22376,776,13,0,0,0,0,0,19935,688,6,0,0,0,0,0,1078,60,0,0,0,0,0,0,1333,19,7,0,0,0,0,0,23194,0,0,22294,22,799,43,0,0,0,0,22576,411,168,18,0,13,140,655,69,630,43,16,24,3,60929,2195,47,0,0,3,0,0,63168,21,0,60692,101,2242,143,0,0,7,0,61654,983,466,47,0,36,386,1860,39,174,Mirassol,127,63337,0.02150401818842067,1.0,0.00017236178739173525,0.00452449691903305,1.0,2.723316240789417,0.0002585426810876029,0.00452449691903305,0.890636445899944,0.04916619985349248,0.05868918860688585,0.00017236178739173525,0.0,0.964191838669367,0.03343818675399664,0.0005601758090231396,0.0,0.0,0.0,0.0,0.0,0.8590080579135606,0.029646227431378465,0.0002585426810876029,0.0,0.0,0.0,0.0,0.0,0.04645150170207265,0.0025854268108760287,0.0,0.0,0.0,0.0,0.0,0.0,0.057439565648295776,0.0008187184901107424,0.00030163312793553667,0.0,0.0,0.0,0.0,0.0,0.9994398241909769,0.0,0.0,0.9606584220278365,0.0009479898306545438,0.034429267031499115,0.001852889214461154,0.0,0.0,0.0,0.0,0.9728099280389537,0.017710173654500797,0.007239195070452881,0.0007756280432628086,0.0,0.0005601758090231396,0.006032662558710734,0.02822424268539665,0.002973240832507433,0.027146981514198303,0.001852889214461154,0.000689447149566941,0.0010341707243504115,0.00012927134054380144,2.6254578359977594,0.09458353083121472,0.0020252510018528894,0.0,0.0,0.00012927134054380144,0.0,0.0,2.721937346490283,0.0009048993838066101,0.0,2.615245400094799,0.004352135131641315,0.0966087818330676,0.006161933899254535,0.0,0.0,0.00030163312793553667,0.0,2.6566984099625115,0.04235790925151894,0.020080148231137157,0.0020252510018528894,0.0,0.0015512560865256172,0.016632912483302453,0.0801482311371569,0.0016805274270694187,0.0074977377515404835
