CD_MUN,NM_MUN_x,Classificação_incidência,Cluster,Taxa_de_incidência,População_total_2021,Total_confirmados_anual,V00001,V00002,V00004,V00111,V00112,V00113,V00114,V00119,V00120,V00121,V00122,V00127,V00128,V00135,V00137,V00199,V00200,V00201,V00309,V00310,V00311,V00312,V00313,V00314,V00397,V00398,V00399,V00400,V00463,V00464,V00465,V00466,V00615
3525854,Jumirim,Q1 - Baixa,0,58.0,3467,2,-0.13871595550399665,-0.06679276869664023,-0.13871595550399665,-0.13495364979665586,-0.3350764009315434,-0.3060424609971031,-0.35301861471786977,-0.15897351277224078,-0.41808278863034354,-0.3076479314069701,-0.3549616530503504,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13840341302009374,-0.23794715707197336,-0.22383139129900373,-0.13468135205485413,-0.19051447360580384,-0.26608177514453135,-0.350686939618811,-0.16077756675435736,-0.0930144675840972,-0.1361192029637895,-0.13831978138404666,-0.6966571512656929,-0.46891330173658996,-0.23124571224164442,-0.42332175908906006,-0.31733512289831756,-0.42252278418671185,-0.4565148200469149
3525904,Jundiaí,Q2 - Moderada,6,138.0,426935,589,0.7916570110605434,-0.04352279680557379,0.7916570110605434,0.7658578886709502,2.57676323180469,3.114910160971725,0.9044344768077491,0.718002890806809,4.031714837536857,3.1337376421684673,0.9192596655919331,2.393192975107812,0.1400092228560007,0.7803950101994303,2.3711434071602975,0.7865293062380035,3.79953276216944,1.8986064339410917,0.7987670852279223,0.24574059788467512,1.8658248104355115,1.1296492648781118,-0.039731490826668166,-0.05251635673006018,0.6967388175169988,1.6656453356619005,-0.5903018432743937,-0.05219734085568299,1.6451447701742135,2.7251785733599347,3.296783790274197,2.8294207733755132,-0.2217316032203591
3526001,Junqueirópolis,Q4 - Muito Alta,8,6879.0,20978,1443,-0.10342919013258131,-0.06679276869664023,-0.10342919013258131,-0.10107563116473205,-0.11720366804733587,-0.19853942982890485,-0.36086543588183617,-0.10674995406440473,-0.07543286689412361,-0.1973180469664752,-0.3629882440339238,-0.16978661810025464,-0.16831121214115533,-0.08606613592083917,-0.06428937467579754,-0.1030833885627592,-0.22284436435660648,-0.22383139129900373,-0.09805018909746337,-0.18014988227449655,-0.35445323806504875,-0.16382915823048397,-0.1710793604503309,-0.0930144675840972,-0.09962893795243243,-0.139316171948557,0.696090929572749,0.9895925613465844,-0.1083442792730505,-0.29031329604052075,-0.07104809711952496,-0.2828482664040351,1.1634893760563203
3526100,Juquiá,Q1 - Baixa,0,0.0,18627,0,-0.10805799696852608,-0.06679276869664023,-0.10805799696852608,-0.11401571481027042,-0.23791693896966706,0.2152736079555294,1.9127509963774343,-0.1267619426482648,-0.2676889315786995,0.22435370315541633,1.934623425013973,-0.1710930942532854,-0.16831121214115533,-0.08617061904636365,-0.06428937467579754,-0.10806257482029652,-0.17753598621050584,-0.14654373939950446,-0.1153494181170958,-0.07367726223470362,0.1348872506440847,0.05736291514439074,0.6015551667476853,-0.06354307008140689,-0.11193860481644914,-0.0913026016212156,2.473743934570179,0.15616063958477047,-0.1326387485807958,0.6084438899874662,-0.12546034700088612,0.6554437095140422,0.5530530123072752
3526209,Juquitiba,Q2 - Moderada,8,578.0,31844,184,-0.08711651771445629,-0.06679276869664023,-0.08711651771445629,-0.1052018742949954,0.9652901354269023,1.8675804705681103,1.4439034318304407,-0.11322283446888776,1.5975049862885973,1.8883701794428807,1.4550346137454602,-0.17043985617677002,-0.11494805993010909,-0.08606613592083917,-0.06428937467579754,-0.08820332616725508,0.5776036495578384,-0.09898210746135107,-0.11991845335097277,0.05258230489213046,0.9407822333968624,1.8070912567665338,-0.13759853093841687,-0.07196346936788983,-0.09374988117114542,-0.036874767034838996,1.8001603172919505,-0.46891330173658996,0.017415326555278138,1.873924409849283,0.16378371815792842,1.961300205912848,-0.3860798549989482
3526308,Lagoinha,Q2 - Moderada,0,389.0,4882,19,-0.1325384772359514,-0.008617838968974136,-0.1325384772359514,-0.13223368588189602,-0.4705108024541589,0.08715355711123837,0.5885999249581008,-0.1547931108443455,-0.6320451831986619,0.09588739935484007,0.6082292649784623,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13228579849582156,-0.23794715707197336,-0.22383139129900373,-0.13088292435710247,-0.1839188245767901,-0.26608177514453135,-0.1314756907816217,-0.013977006586734293,-0.08439358260031704,-0.1329665744339522,-0.10518979511407829,-0.499140150710423,-0.46891330173658996,-0.27268921870779816,-0.017329259974232947,-0.40038539903302667,0.005856956955373298,-0.5504281067775373
3526407,Laranjal Paulista,Q2 - Moderada,8,248.0,29047,72,-0.09120615745922533,-0.06679276869664023,-0.09120615745922533,-0.0917351593383014,-0.04457942375260003,0.32572192764888375,-0.23139288667639024,-0.09371429213870971,0.009842000506293126,0.33317221931590446,-0.23054949280496206,-0.1563952375316895,-0.06158490771906286,-0.08408095653587404,-0.06428937467579754,-0.09096890190614129,-0.22284436435660648,-0.06925608750000518,-0.08914269411295953,-0.1518828150072949,-0.2713576833785921,0.10556297889473658,-0.12472128881844993,-0.0930144675840972,-0.09049070257171127,-0.08370512356682436,-0.2712359193004961,-0.46891330173658996,-0.10119884712371364,0.031440509810231464,-0.05959288661818577,0.03325722120939122,-0.5269497850948817
3526506,Lavínia,Q3 - Alta,0,874.0,12581,110,-0.1339494889851985,-0.05515778275110701,-0.1339494889851985,-0.13049175154499662,-0.27815469594377745,-0.2986792396842128,-0.3706739623367942,-0.1520331465607673,-0.32815656482626776,-0.30009109000693623,-0.3730214827633906,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13364271299556615,-0.23794715707197336,-0.22383139129900373,-0.12900191383585166,-0.13209586792025374,-0.3241167657191995,-0.3784184831464072,-0.1710793604503309,-0.0930144675840972,-0.13088571425123657,-0.14224306923180607,-0.4636883813799899,-0.05219734085568299,-0.16979499575734747,-0.4112876600513351,-0.19419161000892124,-0.409825100751923,-0.2217316032203591
3526605,Lavrinhas,Q1 - Baixa,0,54.0,7361,4,-0.13074316553873863,-0.06679276869664023,-0.13074316553873863,-0.12649282587457308,-0.5136927855483261,-0.3075151052596811,-0.2098141284754826,-0.14595583106989157,-0.7002650771189953,-0.30915929968697686,-0.2084763676001351,-0.17207295136805845,-0.16831121214115533,-0.08636217144315854,-0.06428937467579754,-0.13044591442837128,-0.23794715707197336,-0.22383139129900373,-0.1265323290547256,-0.18674553130351026,-0.3293926739532602,-0.36125133715313335,-0.15562666990637058,-0.05472169940032952,-0.12803393297673168,-0.1337737494334683,-0.5903018432743937,-0.26055532129613646,-0.2712601322779308,-0.4562571880344127,-0.39752159640769186,-0.45727433885034435,-0.4799931417295705
3526704,Leme,Q1 - Baixa,7,83.0,105273,87,0.060638208548167045,-0.06679276869664023,0.060638208548167045,0.06239420011233528,-0.11524085063396464,-0.005623031431179267,0.023628801152518426,0.13541668406831692,-0.30645023494252527,-0.0038629071256073917,0.028308066415281333,-0.04567138356233376,-0.12087729906466979,-0.071699706161223,-0.06428937467579754,0.061247006849104425,-0.2077415716412396,-0.20005057532992704,0.07427464575261075,-0.0849840891415843,-0.30565108689998693,-0.20740729805956376,-0.16335301517835074,-0.09060863921653065,0.07820312820477025,-0.12630082019964084,0.463122159687046,0.08670797943795265,0.3089489582482218,-0.2681452188657642,0.3298842704273467,-0.25878949779075106,0.15392154370213026
3526803,Lençóis Paulista,Q2 - Moderada,5,210.0,69533,146,-0.013577567970159172,-0.06679276869664023,-0.013577567970159172,-0.011218440304144222,-0.05144928469939937,-0.28837072984616635,-0.11761397979887715,0.02374151686763873,0.02379606971727041,-0.28951151204688874,-0.11416392354314721,-0.16325423733510092,-0.16831121214115533,-0.06926176656565176,-0.06428937467579754,-0.013095808751308322,-0.22284436435660648,-0.22383139129900373,-0.004770270571048242,-0.14811387270500134,-0.213322692803924,-0.2186319704397813,-0.14274942778640365,-0.09221252479490835,-0.13111134969273586,1.164460881713206,-0.3472039964371384,-0.46891330173658996,0.0045535486864718,-0.2599113616294261,0.14660090240591964,-0.2501016091248429,-0.620863071825504
3526902,Limeira,Q2 - Moderada,3,199.0,310783,619,0.45454565521298296,-0.03964446815706272,0.45454565521298296,0.44185231485039694,1.8887957284180703,1.2328707933969674,-0.033260652286238125,0.583348998170216,2.2502453349354234,1.146288353959552,-0.05396449116634641,0.6513336440795693,2.9089638986958444,0.16458888221239149,-0.06428937467579754,0.4529295766207144,0.6178777634654834,1.660798274250325,0.4695234984744058,0.37765357846494957,0.6426934181724308,0.3095879062763374,-0.14532487621039702,-0.09241301049220556,0.47675052970634585,0.17336364207684002,0.8784143147006905,-0.46891330173658996,0.47758115697257164,1.572438560272594,0.43298116493939937,1.3725286740155358,-0.03390502975911441
3527009,Lindóia,Q3 - Alta,0,1756.0,8201,144,-0.12957879405460382,-0.06679276869664023,-0.12957879405460382,-0.1260992991805227,-0.418496140999821,-0.3001518839467908,-0.10388204276193591,-0.15076554081488938,-0.5622748371437755,-0.301602458286943,-0.10613733255957376,-0.17207295136805845,-0.1327357773337912,-0.07593127274496449,-0.06428937467579754,-0.12927298833537174,-0.23794715707197336,-0.22383139129900373,-0.12516707948285002,-0.18297658900121672,-0.2682800702420567,-0.3579499629236576,-0.16077756675435736,-0.08740086805977523,-0.1272567442337897,-0.1265499178407684,-0.8080769977327683,-0.46891330173658996,-0.26411470012859395,-0.3751853629381601,-0.38320258328101786,-0.3790833408571712,-0.620863071825504
3527108,Lins,Q3 - Alta,5,2189.0,78978,1729,0.018577439616341854,-0.06679276869664023,0.018577439616341854,0.021924609355067893,-0.09659408520693787,-0.2486093347565588,-0.35105690942687817,0.06843136199359037,-0.06302924981769935,-0.2487045684867057,-0.352955005304457,-0.09466423930098675,-0.10901882079554841,-0.06043294245883309,-0.06428937467579754,0.01914815953075778,-0.23794715707197336,-0.22383139129900373,0.031150962608967207,-0.16413187748974895,-0.19661565006273166,-0.4272788217426482,-0.1710793604503309,-0.09241301049220556,0.03441104960045012,-0.13738566522981824,0.007313696867192266,0.9895925613465844,-0.23124571224164442,-0.23901003172179847,-0.3488369517770003,-0.23072093440858635,1.2104460194216315
3527207,Lorena,Q1 - Baixa,5,22.0,89532,20,0.027760487626685794,-0.06679276869664023,0.027760487626685794,0.02760181063247091,-0.04359801504591441,-0.04538442652078683,0.3963528064409234,0.07200043632772893,0.040851043197353755,-0.04013574584577011,0.4035511948973396,-0.08094623969416391,-0.16831121214115533,-0.05047221782549921,-0.06428937467579754,0.02681817623694112,-0.12215907958749393,1.1078943029692916,0.0362478943439694,-0.08309961799043751,-0.11791668557132565,-0.21004839744314435,-0.11441949512247639,-0.06935715530302607,0.03624747138820822,-0.06514734930281953,0.5694774676783452,-0.26055532129613646,-0.17694042790668432,0.11187896127291952,-0.20851062313559524,0.13884848345658227,-0.03390502975911441
3527256,Lourdes,Q4 - Muito Alta,0,4543.0,2311,105,-0.14001225085086594,-0.06679276869664023,-0.14001225085086594,-0.1356538958257749,-0.42340318453324916,-0.3119330380474153,-0.3706739623367942,-0.16005232617298795,-0.5576234807401164,-0.31369340452699723,-0.3730214827633906,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13970858078044127,-0.23794715707197336,-0.22383139129900373,-0.13408064224322885,-0.19051447360580384,-0.37028096276723094,-0.40350892729042287,-0.1710793604503309,-0.0930144675840972,-0.13692772996249528,-0.1431149109757526,-0.7574316129750067,-0.46891330173658996,-0.22838753938190967,-0.4898259906133297,-0.31160751764764794,-0.4926941926421236,-0.620863071825504
3527306,Louveira,Q2 - Moderada,8,233.0,51007,119,-0.041780595494744534,-0.06679276869664023,-0.041780595494744534,-0.04555943151730376,0.28026685816034,0.19171129975428047,-0.26866528720523075,-0.04331572610047096,0.5400966305234299,0.20168317895531465,-0.2686757999769359,0.3051174635264216,-0.16831121214115533,-0.0677467612455468,-0.06428937467579754,-0.04198198861027767,0.21010236015057754,-0.09898210746135107,-0.043233901842689784,-0.1179623342866529,0.17137894926300482,-0.04431941112346211,-0.15820211833036396,-0.04970955696789919,-0.03362430366273795,-0.10624846008887051,-0.7776897668781114,-0.46891330173658996,0.24035280961458802,0.2645220069619575,0.6277197434621656,0.296567077699222,-0.620863071825504
3527405,Lucélia,Q3 - Alta,0,963.0,22022,212,-0.10658389119797118,-0.06679276869664023,-0.10658389119797118,-0.10304905179224931,-0.26637779146355,-0.2765895757455419,-0.3706739623367942,-0.10987851292657153,-0.31110159134618437,-0.2774205658068345,-0.3730214827633906,-0.16227438022032786,-0.16831121214115533,-0.08627510217188814,-0.06428937467579754,-0.10624568930368937,-0.23794715707197336,-0.2059957793221962,-0.09999187737746419,-0.19051447360580384,-0.30565108689998693,-0.3744568340710363,-0.1710793604503309,-0.0930144675840972,-0.10151550094941258,-0.13987664164109403,-0.4282366120495569,0.9895925613465844,-0.26840195941819606,-0.3523839121298391,-0.3917939911570223,-0.3483415809624194,0.9521844809124201
3527504,Lucianópolis,Q3 - Alta,0,2114.0,2412,51,-0.13934115989695572,-0.06679276869664023,-0.13934115989695572,-0.13533560217617532,-0.3900352885059381,-0.304569816734525,-0.31966962477101246,-0.15954887991930594,-0.5049081081653133,-0.3061365631269633,-0.3208486413701633,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13903587316827976,-0.23794715707197336,-0.22383139129900373,-0.13390467674285378,-0.19051447360580384,-0.34214278551890703,-0.3883226058348344,-0.1710793604503309,-0.0930144675840972,-0.13653286793987152,-0.14105985543645005,-0.6865280743141406,-0.46891330173658996,-0.25696926797925707,-0.4340891108596561,-0.3688835701543439,-0.43388386936520706,-0.5504281067775373
3527603,Luís Antônio,Q4 - Muito Alta,0,4076.0,15628,637,-0.12052766990699437,-0.06679276869664023,-0.12052766990699437,-0.11600070975231858,-0.4410685412535903,-0.3075151052596811,-0.34321008826291177,-0.12955786737853453,-0.585531619162071,-0.30915929968697686,-0.34492841432088356,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.12020580966546834,-0.23794715707197336,-0.22383139129900373,-0.11351694980284502,-0.18768776687908367,-0.3522549429675234,-0.4285993714344385,-0.1710793604503309,-0.0930144675840972,-0.11599377511228356,-0.1418694227701147,-0.6915926127899168,0.08670797943795265,-0.2712601322779308,-0.4689246607057021,-0.39752159640769186,-0.4706403214132799,-0.03390502975911441
3527702,Luiziânia,Q4 - Muito Alta,0,5644.0,5918,334,-0.13452307099708757,-0.06679276869664023,-0.13452307099708757,-0.1302776267261751,-0.40671923651959363,-0.2986792396842128,-0.3647888464638194,-0.15172748276388895,-0.5312657944527148,-0.30009109000693623,-0.3670015395257105,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13421192712893357,-0.23794715707197336,-0.22383139129900373,-0.12840727180010142,-0.19051447360580384,-0.33950483140187665,-0.4325610205098094,-0.1710793604503309,-0.0930144675840972,-0.1314623381572903,-0.14162032512898712,-0.5193983046135277,0.36451862002522395,-0.2812637372870024,-0.44675658353094555,-0.4175682147850355,-0.44724985192814265,0.3652264388460305
3527801,Lupércio,Q3 - Alta,0,846.0,4608,39,-0.13599717676764247,-0.06679276869664023,-0.13599717676764247,-0.13178228761519117,-0.4116262800530217,-0.3060424609971031,-0.3373249723899369,-0.15403794146382246,-0.5390180551254801,-0.3076479314069701,-0.3389084710832035,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.1356838343828938,-0.23794715707197336,-0.22383139129900373,-0.1299970290793521,-0.18768776687908367,-0.34390142159692727,-0.42397744751317246,-0.1710793604503309,-0.0930144675840972,-0.132997912689716,-0.14018801369250353,-0.6561408434594838,-0.46891330173658996,-0.2812637372870024,-0.44232296809599425,-0.4175682147850355,-0.4425717580311152,-0.5504281067775373
3527900,Lutécia,Q4 - Muito Alta,0,9645.0,2623,253,-0.1384979943394788,-0.06679276869664023,-0.1384979943394788,-0.1346585047761181,-0.3733513404922825,-0.2927886626339005,-0.3275164459349789,-0.15850602696525035,-0.4785504218779118,-0.2940456168869091,-0.33088188009963004,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13818492678708402,-0.23794715707197336,-0.22383139129900373,-0.1330430525686034,-0.19051447360580384,-0.36808266766970565,-0.3526677641564964,-0.16335301517835074,-0.0930144675840972,-0.13660181210255187,-0.13601562820361654,-0.38772030424334764,-0.26055532129613646,-0.2755473915675329,-0.41255440731846404,-0.4061130042836963,-0.4118299981363634,-0.26868824658567025
3528007,Macatuba,Q2 - Moderada,0,440.0,17263,76,-0.11202718449079842,-0.06679276869664023,-0.11202718449079842,-0.10811281439951499,-0.36844429695885444,-0.3001518839467908,-0.27847381366018875,-0.12323781887249068,-0.4723486133396997,-0.301602458286943,-0.2787090387064027,0.03239056658125333,-0.16831121214115533,-0.08606613592083917,-0.06428937467579754,-0.11187458462254506,-0.12215907958749393,-0.1405985354072353,-0.10521016462996644,-0.07838844011257057,-0.34082380846039184,-0.4523692658866638,-0.1710793604503309,-0.0930144675840972,-0.10651708656931347,-0.1430526365654707,-0.7422379975476783,-0.46891330173658996,-0.1383550943002653,-0.45435706713371926,-0.1340517548768905,-0.455269441465904,-0.43303649836425934
3528106,Macaubal,Q3 - Alta,0,1015.0,8174,83,-0.12718695706502642,-0.06679276869664023,-0.12718695706502642,-0.12385388216152948,-0.2506752521565801,-0.2854254413210103,-0.3706739623367942,-0.14177542914199626,-0.28474390505878283,-0.2864887754868752,-0.3730214827633906,-0.1710930942532854,-0.16831121214115533,-0.08651889613144527,-0.06428937467579754,-0.12686963977226481,-0.23794715707197336,-0.22383139129900373,-0.12176912499284856,-0.18768776687908367,-0.29026302121730974,-0.3896431555266247,-0.1710793604503309,-0.0930144675840972,-0.12438616000582653,-0.13956526958968457,0.01744277381874457,0.5034239403188596,-0.25268200868965496,-0.3568175275647904,-0.3602921622783395,-0.3523513757313001,0.2713131521154082
3528205,Macedônia,Q3 - Alta,0,2116.0,3686,78,-0.1357964230634813,-0.06679276869664023,-0.1357964230634813,-0.13308439799991664,-0.1849208688086436,-0.23977346918109047,-0.3706739623367942,-0.15608768692524208,-0.18086361204372975,-0.23963635880666503,-0.3730214827633906,-0.17207295136805845,-0.16831121214115533,-0.08651889613144527,-0.06428937467579754,-0.13549984597614878,-0.23794715707197336,-0.22383139129900373,-0.13135014309947768,-0.17355423324548283,-0.33510824120682603,-0.28069780595392524,-0.1710793604503309,-0.0930144675840972,-0.13400700452531006,-0.13676292112699928,-0.058525303317897716,0.36451862002522395,-0.24982383582992024,-0.29854715327685893,-0.3545645570276699,-0.2908678559417964,0.22435650875009702
3528304,Magda,Q4 - Muito Alta,0,3629.0,3086,112,-0.13723037809320396,-0.06679276869664023,-0.13723037809320396,-0.13333903291959628,-0.33900203575828586,-0.3060424609971031,-0.3706739623367942,-0.1564562815038307,-0.4242845971685557,-0.3076479314069701,-0.3730214827633906,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13692000649071195,-0.23794715707197336,-0.22383139129900373,-0.1316413963414778,-0.19051447360580384,-0.3285133559142501,-0.41143222544116465,-0.1710793604503309,-0.0930144675840972,-0.13458989608251654,-0.14018801369250353,-0.4738174583315422,-0.12165000100250081,-0.27411830513766555,-0.4119210336848996,-0.4032492016583615,-0.41049339988006983,-0.3626015333162926
3528403,Mairinque,Q1 - Baixa,8,21.0,47723,10,-0.04681664555913053,-0.06679276869664023,-0.04681664555913053,-0.05728421213709837,1.1252597546166583,0.7630972736345669,-0.09407351630697788,-0.048682822769188144,1.726192513456499,0.7593780742778163,-0.09409744608421361,0.01899918601268818,0.33567411429650357,-0.07697610400020931,-0.06428937467579754,-0.04684618211359934,-0.14229613654131645,-0.08114649548454354,-0.06875496717295076,0.08273384331047891,0.023213859689799082,2.285130245194621,-0.03458059397868139,-0.08499503969220869,-0.049725899474173246,-0.016261937231531604,0.4023476979777322,-0.26055532129613646,-0.19408946506509275,1.1658126875242025,-0.2629228730169564,1.1747121320840892,-0.3860798549989482
3528502,Mairiporã,Q1 - Baixa,5,41.0,103645,42,0.044887646501693294,-0.06679276869664023,0.044887646501693294,-0.01940726783475102,3.6965505661329816,4.549265672722753,5.386931066723568,0.0007358210967052686,5.118581783858532,4.533264669454746,5.167332943648175,-0.08094623969416391,1.9899318328389368,-0.054860509097527425,-0.06428937467579754,0.04016308536366641,2.4402814177864207,1.3397572586677895,-0.07363345897645286,0.5708118714574942,5.388372874710064,4.5445907678478195,-0.057759629794621875,-0.019436216676020034,0.04497830944400011,0.007215515444742977,1.096189469159065,-0.19110266114931865,0.8105582951316691,6.591924606271042,1.6529610833320232,6.390786827269697,-0.2217316032203591
3528601,Manduri,Q1 - Baixa,0,50.0,9972,5,-0.12328086356406188,-0.06679276869664023,-0.12328086356406188,-0.1207693273390465,-0.20258622552898475,-0.2913160183713225,-0.1745034332376337,-0.13705562051372738,-0.2087717504656843,-0.2925342486069023,-0.17235670817405463,-0.17076647521502772,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.1229541364912222,-0.23794715707197336,-0.22383139129900373,-0.1185956782102222,-0.14057598810041422,-0.3263150608167248,-0.29588412740951364,-0.1710793604503309,-0.08439358260031704,-0.12010535426849281,-0.13981436723081214,-0.13449338045454,0.2256132997315883,-0.25696926797925707,-0.261178108896555,-0.3688835701543439,-0.2514382073811365,0.060008256971507926
3528700,Marabá Paulista,Q4 - Muito Alta,0,4570.0,6039,276,-0.13651913639846153,-0.06679276869664023,-0.13651913639846153,-0.1347453121350998,-0.08285436331333919,-0.2309376036056221,-0.29220575069713,-0.15876674020376425,-0.021167042184767504,-0.23056814912662435,-0.2927555729276562,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.1364255376475847,-0.16243319349513896,-0.09303690346908189,-0.13380152455297875,-0.19051447360580384,-0.36544471355267527,-0.0469605105070427,-0.16077756675435736,-0.0930144675840972,-0.13702174472978665,-0.1434262830271621,1.8254830096708312,4.045509607806569,-0.1340678350106632,-0.24217689988962082,-0.12259654437555131,-0.2320575326648799,3.0182767889861117
3528809,Maracaí,Q2 - Moderada,0,149.0,14069,21,-0.11674776444864543,-0.06679276869664023,-0.11674776444864543,-0.11476225809751302,-0.07696591107322548,-0.21915644950499766,-0.3353632670989453,-0.1276429735922083,-0.010313877242896284,-0.2184772028865701,-0.3369018233373101,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.11640529913864137,-0.23794715707197336,-0.22383139129900373,-0.11233373350721951,-0.18297658900121672,-0.3170822214071185,-0.19948399990882199,-0.1710793604503309,-0.09241301049220556,-0.11383143546458205,-0.13688746994756307,0.29599238998643296,-0.46891330173658996,-0.17694042790668432,-0.23710991082110505,-0.20851062313559524,-0.2260428405115589,-0.5269497850948817
3528858,Marapoama,Q3 - Alta,0,1582.0,3097,49,-0.13733935867546287,-0.06679276869664023,-0.13733935867546287,-0.13309597231444753,-0.39788655815942303,-0.3075151052596811,-0.3706739623367942,-0.1560786968135692,-0.5173117252417375,-0.30915929968697686,-0.3730214827633906,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13702349996950602,-0.23794715707197336,-0.22383139129900373,-0.13135621087535268,-0.19051447360580384,-0.3720395988452512,-0.38634178129714897,-0.1710793604503309,-0.0930144675840972,-0.13430785178064245,-0.14392447830941726,-0.6460117665079315,-0.19110266114931865,-0.26411470012859395,-0.45499044076728373,-0.38320258328101786,-0.4559377405940508,-0.15129663817239233
3528908,Mariápolis,Q4 - Muito Alta,0,3441.0,4098,141,-0.13651340057834263,-0.06679276869664023,-0.13651340057834263,-0.13247095932977931,-0.3664814795454832,-0.3119330380474153,-0.3706739623367942,-0.15509877464122385,-0.4676972569360406,-0.31369340452699723,-0.3730214827633906,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.13621280105228575,-0.23794715707197336,-0.22383139129900373,-0.13084651770185246,-0.19051447360580384,-0.3672033496306955,-0.35993078746134305,-0.1710793604503309,-0.0930144675840972,-0.13319847752660427,-0.1431771853860345,-0.7371734590719021,-0.46891330173658996,-0.2812637372870024,-0.4283887481575758,-0.4175682147850355,-0.42786917721188605,-0.339123211633637
3529005,Marília,Q2 - Moderada,3,438.0,242249,1060,0.36246279902431233,-0.05515778275110701,0.36246279902431233,0.3598598707135509,1.2361589384721334,-0.20590265114179512,-0.26670358191423915,0.4806010118607207,1.1990387877084683,-0.21394309804654976,-0.2686757999769359,0.8136633060936396,1.0649705278474688,0.10783713119834405,-0.06428937467579754,0.3633329721735967,-0.07685070144139328,-0.22383139129900373,0.3809946484581177,0.39367158324969714,-0.0005277273634742371,-0.12157156809319447,0.1663043830928028,-0.009010960416564956,0.3877624186394878,0.06183017326196528,0.9999632381193182,1.12849788164022,0.9663287159872125,0.1524148738210458,0.5790350988314741,0.15822915817283884,1.4921858796134986
3529104,Marinópolis,Q4 - Muito Alta,0,9567.0,2101,201,-0.14032772095740492,-0.06679276869664023,-0.14032772095740492,-0.1361400170360724,-0.39199810591930934,-0.304569816734525,-0.3706739623367942,-0.16079850544183807,-0.5080090124344194,-0.3061365631269633,-0.3730214827633906,-0.17207295136805845,-0.16831121214115533,-0.0865711376942075,-0.06428937467579754,-0.1400248108545343,-0.23794715707197336,-0.22383139129900373,-0.13455999653735407,-0.19051447360580384,-0.3742378939427765,-0.37775820830051204,-0.1710793604503309,-0.0930144675840972,-0.1378490746819507,-0.13975209282053025,-0.6561408434594838,0.15616063958477047,-0.27268921870779816,-0.44738995716451,-0.40038539903302667,-0.4479181510562894,-0.15129663817239233
3529203,Martinópolis,Q4 - Muito Alta,8,5651.0,26791,1514,-0.09370697503106165,-0.06679276869664023,-0.09370697503106165,-0.0935407524051207,0.3165789803077079,-0.2854254413210103,-0.35498032000886137,-0.09482007587447557,0.6036651680401042,-0.2864887754868752,-0.35696830079624375,-0.17207295136805845,-0.16831121214115533,-0.08629251602614223,-0.06428937467579754,-0.09338949938238056,-0.20270730740278398,-0.22383139129900373,-0.09121787346221043,-0.14717163712942793,-0.21024507966738856,-0.021870066363027064,-0.1710793604503309,-0.0930144675840972,-0.09006450229332372,-0.1391293487177113,1.2633192388596781,2.5870037447233942,0.3632542425831819,-0.2529442516602169,0.8654153613649538,-0.24408691697152193,2.243492173458477
3529302,Matão,Q4 - Muito Alta,5,3106.0,84069,2611,0.020848824383422553,-0.06679276869664023,0.020848824383422553,0.024002198813363185,-0.0278954757389445,-0.279534864270698,-0.35105690942687817,0.0771158098696051,-0.04907518060672207,-0.2864887754868752,-0.352955005304457,-0.14790314253698963,-0.09123110339186633,-0.0708115995942649,-0.06428937467579754,0.020188843956409342,0.8091798045267972,-0.15248894339177363,0.03355986963134325,0.05069783374098369,-0.299056201607411,-0.4437856928900269,-0.1710793604503309,-0.08960621073004459,0.035871412319042735,-0.11720875629848411,-0.5244628430893038,-0.46891330173658996,0.17318574741082157,-0.389752956510143,0.2754720205459855,-0.3884395286512261,-0.620863071825504
3529401,Mauá,Q1 - Baixa,11,19.0,481725,90,0.7309376192819671,0.1542719642684909,0.7309376192819671,0.7336523584887404,-0.22221439966269715,-0.21915644950499766,-0.2451248237133315,1.0156924586313185,-0.32815656482626776,-0.2184772028865701,-0.24459602702621558,-0.05481671663354898,-0.16831121214115533,0.2344880931882695,-0.06428937467579754,0.7269688091920116,1.7254158959257215,2.9390171325881975,0.7195826100591384,0.5472559820681595,0.058386581250204,0.08707528320967242,1.569923774169199,1.2311935630639947,0.7681837730072872,0.25606405893119716,-0.499140150710423,-0.46891330173658996,0.32609799540663026,0.18535030276639838,0.6162645329608264,0.19298071283647134,-0.4565148200469149
