CD_MUN,NM_MUN_x,V00001,V00002,V00004,V00111,V00112,V00113,V00114,V00119,V00120,V00121,V00122,V00127,V00128,V00135,V00199,V00200,V00201,V00309,V00310,V00311,V00312,V00313,V00314,V00397,V00398,V00399,V00463,V00464,V00465,V00466,Cluster
3529005,Marília,88375,3,88375,86291,1787,72,53,71929,1229,66,52,3018,208,11164,88262,32,0,85550,620,863,506,131,419,84459,3304,360,873,1074,348,1034,3
3529104,Marinópolis,717,0,717,584,128,5,0,584,128,5,0,0,0,0,716,0,0,584,0,13,118,0,0,598,67,33,6,127,6,127,0
3529203,Martinópolis,8845,0,8845,7945,850,18,8,7923,845,18,8,0,0,16,8827,7,0,7727,46,386,657,0,0,8222,77,412,451,434,448,432,8
3529302,Matão,28817,0,28817,28256,499,22,10,27048,424,18,10,74,13,905,28581,208,12,28291,256,184,18,0,17,28315,429,59,318,218,242,216,5
3529401,Mauá,152616,57,152616,150881,301,63,64,131449,244,63,64,359,0,18437,151507,390,532,141351,783,997,822,676,6605,145155,6423,64,425,1126,361,1086,11
3529500,Mendonça,2309,0,2309,2031,245,24,0,2015,237,24,0,15,7,0,2303,0,0,1989,167,97,34,0,0,2219,14,52,217,51,216,46,0
3529609,Meridiano,1726,0,1726,1408,298,9,0,1408,298,9,0,0,0,0,1722,0,0,1390,8,25,287,3,0,1467,164,74,13,296,13,296,0
3529658,Mesópolis,743,0,743,618,100,20,0,618,100,20,0,0,0,0,742,0,0,613,8,32,87,0,0,648,4,87,34,85,34,85,0
3529708,Miguelópolis,7131,0,7131,6215,708,148,0,6188,667,145,0,11,17,6,6995,22,93,6600,95,200,165,9,0,6795,64,183,268,613,261,581,0
3529807,Mineiros do Tietê,4138,0,4138,3965,97,0,69,3960,63,0,69,4,34,0,4137,0,0,3932,0,124,69,0,0,4003,80,51,38,131,4,131,0
3529906,Miracatu,6839,0,6839,4251,386,319,1815,4096,385,318,1812,25,0,113,6632,47,120,3854,90,1481,950,243,77,5171,760,827,65,2486,65,2481,0
3530003,Mira Estrela,1239,0,1239,926,295,4,0,926,292,4,0,0,0,0,1239,0,0,928,15,85,195,0,0,1089,48,72,111,188,110,188,0
3530102,Mirandópolis,9107,11,9107,7795,1207,48,0,7699,1206,48,0,41,0,41,9053,39,0,7315,192,521,1017,0,3,8236,336,428,204,1064,204,1063,8
3530201,Mirante do Paranapanema,6122,15,6122,3893,1866,311,22,3884,1864,311,22,0,0,7,6099,11,0,3504,41,540,1991,0,0,3897,108,1807,253,1954,253,1952,0
3530300,Mirassol,23207,4,23207,22376,776,13,0,19935,688,6,0,1078,60,1333,23194,0,0,22294,22,799,43,0,0,22576,411,168,140,655,69,630,5
3530409,Mirassolândia,1721,0,1721,1499,217,0,0,1498,216,0,0,0,0,0,1564,155,0,1180,0,308,226,0,0,1542,14,157,19,198,19,197,0
3530508,Mococa,24693,0,24693,22973,1128,222,298,22221,1097,222,298,135,30,590,24655,7,15,22663,330,506,1048,34,20,23412,699,395,316,1362,315,1332,5
3530607,Mogi das Cruzes,158668,22,158668,143783,6682,5989,1008,100485,5410,5911,1006,8053,728,34741,156187,473,1711,127707,1172,14881,9251,667,3587,148862,7928,1086,1617,12917,749,12298,11
3530706,Mogi Guaçu,54715,3,54715,53197,1010,232,199,48468,949,232,198,1110,56,3467,54650,16,8,52456,214,1023,910,0,26,52808,1527,274,454,1005,437,959,10
3530805,Mogi Mirim,33775,3,33775,32023,1099,431,163,27574,1023,426,161,710,66,3688,33720,16,0,31082,192,870,1509,0,25,32119,918,548,208,1476,171,1432,7
3530904,Mombuca,1232,0,1232,1062,118,28,13,1062,118,28,13,0,0,0,1224,7,0,1029,16,76,90,6,0,1174,33,20,3,157,3,157,0
3531001,Monções,798,0,798,728,67,0,0,728,67,0,0,0,0,0,798,0,0,730,0,3,60,0,0,758,5,14,20,43,20,43,0
3531100,Mongaguá,21564,12,21564,20527,234,47,238,18423,226,47,237,197,0,1823,21078,84,355,18347,190,1968,699,175,4,20408,897,171,214,767,211,753,5
3531209,Monte Alegre do Sul,3237,0,3237,2270,287,122,522,2047,262,118,479,199,23,11,3164,60,6,1775,47,672,457,6,242,2800,340,41,63,886,55,820,0
3531308,Monte Alto,18050,0,18050,17379,608,23,3,16934,565,22,3,64,41,359,17949,90,0,17412,18,448,99,24,0,17371,144,405,62,575,45,545,5
3531407,Monte Aprazível,8641,0,8641,7975,582,42,9,7957,575,42,9,0,0,3,8501,7,129,7897,130,249,336,0,0,8139,185,269,169,454,166,449,8
3531506,Monte Azul Paulista,6767,0,6767,6345,389,0,13,6291,385,0,13,13,0,28,6760,0,0,6398,17,67,240,5,8,6444,172,125,196,205,192,205,0
3531605,Monte Castelo,1626,0,1626,1364,254,4,0,1363,254,4,0,0,0,0,1624,0,0,1366,0,249,0,0,0,1377,145,82,14,240,14,240,0
3531704,Monteiro Lobato,1568,0,1568,739,47,38,715,738,47,38,705,0,0,0,1555,0,0,619,0,562,315,0,27,834,676,49,7,803,7,793,0
3531803,Monte Mor,22385,19,22385,20550,1344,346,61,19006,1293,345,61,141,30,1374,22088,213,64,19154,136,1938,976,64,9,20892,1186,127,361,1423,344,1390,5
3531902,Morro Agudo,10011,0,10011,9021,908,9,47,9007,908,9,47,8,0,0,10001,3,0,9583,8,311,54,0,3,9602,95,266,707,253,707,253,8
3532009,Morungaba,4771,0,4771,4052,460,130,105,3919,448,127,103,25,8,101,4681,84,3,3964,74,275,397,0,21,4332,368,43,131,570,127,556,0
3532058,Motuca,1412,0,1412,1159,222,26,4,1130,222,26,4,3,0,0,1390,19,0,1044,6,99,256,0,0,1273,58,71,75,173,75,173,0
3532108,Murutinga do Sul,1480,0,1480,1102,348,20,0,1101,348,20,0,0,0,0,1478,0,0,1120,17,108,223,0,0,1167,4,219,55,320,55,320,0
3532157,Nantes,1027,0,1027,942,64,0,16,810,64,0,16,131,0,0,1026,0,0,933,43,12,29,0,0,983,11,23,49,34,49,34,0
3532207,Narandiba,2060,0,2060,1845,177,17,15,1843,177,17,15,0,0,0,2052,0,3,1831,0,97,121,0,0,1924,10,99,3,206,3,206,0
3532306,Natividade da Serra,2838,0,2838,1407,117,72,1218,1407,117,72,1216,0,0,0,2825,0,0,1194,6,586,804,71,142,1315,1277,225,37,1379,37,1377,0
3532405,Nazaré Paulista,6718,0,6718,3569,806,1090,1134,3521,804,1080,1131,23,0,13,6202,456,3,1314,86,2777,2389,0,58,4177,2154,301,213,2892,207,2880,0
3532504,Neves Paulista,3718,0,3718,3300,404,0,0,3288,403,0,0,0,0,11,3715,0,0,3190,0,387,130,0,0,3524,22,160,4,407,4,406,0
3532603,Nhandeara,4013,0,4013,3372,552,75,0,3366,545,75,0,3,6,0,4002,5,0,3396,29,290,277,0,0,3584,153,225,20,608,20,601,0
3532702,Nipoã,1761,0,1761,1568,185,0,3,1550,185,0,3,0,0,9,1756,3,0,1593,10,7,138,0,4,1653,26,48,61,127,61,127,0
3532801,Nova Aliança,2501,0,2501,2239,256,0,0,2230,256,0,0,0,0,0,2499,0,0,2242,11,143,98,0,0,2360,30,77,10,246,10,246,0
3532827,Nova Campina,2919,0,2919,2112,182,74,501,2109,182,74,501,3,0,0,2888,15,0,1472,233,316,802,8,65,2652,118,126,171,630,171,630,0
3532843,Nova Canaã Paulista,819,0,819,546,199,71,0,546,199,71,0,0,0,0,818,0,0,539,0,20,247,0,0,594,112,98,267,0,267,0,0
3532868,Nova Castilho,398,0,398,297,97,0,0,297,97,0,0,0,0,0,397,0,0,298,0,15,80,0,0,330,37,25,0,99,0,99,0
3532900,Nova Europa,3373,0,3373,3247,100,14,10,3245,100,14,10,0,0,0,3370,3,0,3239,0,93,34,0,0,3313,11,30,13,112,13,112,0
3533007,Nova Granada,7284,0,7284,6665,546,30,0,6378,541,30,0,221,0,55,7272,0,3,6682,27,190,349,0,0,6771,219,246,22,556,22,554,8
3533106,Nova Guataporanga,867,0,867,784,77,0,0,784,77,0,0,0,0,0,866,0,0,780,8,68,3,0,0,795,50,18,0,76,0,76,0
3533205,Nova Independência,1471,6,1471,1297,167,0,0,1295,167,0,0,0,0,0,1464,0,3,1294,34,0,140,0,0,1303,71,72,0,172,0,172,0
3533254,Novais,1593,0,1593,1488,102,0,0,1479,102,0,0,9,0,0,1593,0,0,1488,3,22,77,0,0,1516,0,52,0,102,0,102,0
3533304,Nova Luzitânia,1122,0,1122,1027,75,20,0,1027,75,20,0,0,0,0,1121,0,0,1027,38,0,53,0,0,1077,20,23,6,89,6,89,0
3533403,Nova Odessa,22189,0,22189,21770,311,64,6,18534,223,63,6,356,0,2849,22130,32,5,21704,22,271,147,0,0,21424,716,9,138,246,50,244,5
3533502,Novo Horizonte,14746,0,14746,13845,724,118,18,13792,692,118,18,11,29,34,14736,0,0,13843,165,405,305,0,0,13975,371,281,176,692,176,660,8
3533601,Nuporanga,2684,0,2684,2509,105,0,63,2509,105,0,63,0,0,0,2683,0,0,2509,0,69,98,0,0,2502,128,43,0,169,0,169,0
3533700,Ocauçu,1622,0,1622,1388,217,0,7,1380,217,0,7,8,0,0,1621,0,0,1392,166,10,42,4,0,1433,13,167,183,44,183,44,0
3533809,Óleo,973,0,973,778,112,0,77,778,112,0,77,0,0,0,973,0,0,671,11,0,269,0,0,802,76,70,139,51,139,51,0
3533908,Olímpia,20415,0,20415,19506,804,21,17,18947,719,21,17,138,0,399,20233,157,0,19673,33,441,199,0,3,19825,151,373,226,622,188,574,5
3534005,Onda Verde,1703,0,1703,1436,245,12,0,1430,245,12,0,4,0,0,1703,0,0,1429,21,87,159,0,0,1576,60,55,0,262,0,262,0
3534104,Oriente,2202,0,2202,2058,121,0,14,2054,121,0,14,0,0,0,2192,0,7,2059,0,75,54,3,0,2131,29,35,4,135,4,135,0
3534203,Orindiúva,2117,3,2117,1946,122,13,27,1939,122,13,27,0,0,0,2114,0,0,1959,12,21,114,0,3,1981,95,33,143,15,143,15,0
3534302,Orlândia,13558,0,13558,13275,202,3,44,12825,201,3,44,370,0,60,13542,3,8,13276,85,74,67,0,26,10968,2398,127,139,126,138,126,8
3534401,Osasco,261463,414,261463,260413,521,7,12,191828,225,7,12,1652,0,64466,261104,105,40,239691,4990,2250,1052,623,11070,235346,24621,11,649,169,350,149,2
3534500,Oscar Bressane,958,0,958,803,120,0,25,803,107,0,25,0,13,0,955,0,0,797,0,101,44,0,3,843,78,24,0,149,0,136,0
3534609,Osvaldo Cruz,11756,0,11756,11316,372,58,0,10974,372,58,0,153,0,177,11715,35,0,11300,9,289,143,0,0,11347,40,218,79,348,79,348,8
3534708,Ourinhos,37999,0,37999,37062,750,61,47,35181,496,55,47,1099,40,713,37925,25,0,37072,76,488,216,0,23,37502,321,95,150,714,69,534,7
3534757,Ouroeste,4044,0,4044,3696,246,79,3,3665,246,79,3,0,0,23,4035,0,4,3688,10,196,139,0,0,3747,148,129,28,303,28,303,0
3534807,Ouro Verde,2929,0,2929,2769,150,0,0,2766,149,0,0,0,0,0,2927,0,0,2719,5,141,49,0,0,2780,44,72,3,149,3,148,0
3534906,Pacaembu,3828,0,3828,3511,265,38,0,3493,258,38,0,12,6,5,3825,0,0,3359,44,52,349,0,0,3507,83,180,64,242,64,236,0
3535002,Palestina,4452,0,4452,3932,446,37,11,3927,446,37,11,0,0,0,4444,0,3,3854,153,38,384,0,0,3973,136,284,266,237,266,237,0
3535101,Palmares Paulista,3430,0,3430,3348,70,3,0,3340,70,3,0,0,0,0,3426,3,0,3360,5,5,47,0,0,3374,10,24,14,55,14,55,0
3535200,Palmeira d'Oeste,3535,0,3535,2943,526,48,0,2941,526,48,0,0,0,0,3526,0,6,2933,38,89,455,0,0,2990,154,284,45,527,45,527,0
3535309,Palmital,7363,0,7363,6980,295,28,25,6967,295,28,25,3,0,9,7357,0,0,6988,11,144,191,0,0,7013,75,190,31,338,31,338,8
3535408,Panorama,5489,0,5489,5282,176,24,0,5158,175,24,0,7,0,98,5481,0,0,5003,3,283,177,0,0,5341,31,84,31,167,30,167,0
3535507,Paraguaçu Paulista,14823,0,14823,13720,885,66,86,13372,879,66,86,210,0,110,14791,12,4,13681,168,479,440,0,0,13983,181,424,36,1032,36,1026,8
3535606,Paraibuna,6622,4,6622,4126,674,453,1289,3933,668,449,1286,126,4,59,6575,3,12,2557,64,1624,1498,50,711,4360,1921,267,129,2319,129,2306,0
3535705,Paraíso,2268,0,2268,1947,307,6,0,1946,307,6,0,0,0,0,2268,0,0,1949,51,152,105,3,0,1969,186,54,30,283,30,283,0
3535804,Paranapanema,6841,0,6841,5576,717,258,218,5434,687,258,218,117,25,12,6805,5,14,4707,160,474,1446,9,4,6121,301,350,95,1149,68,1148,0
3535903,Paranapuã,1527,0,1527,1398,118,4,0,1394,118,4,0,4,0,0,1525,0,0,1411,9,37,69,0,0,1427,20,68,23,100,23,100,0
3536000,Parapuã,4102,0,4102,3589,463,31,0,3576,463,31,0,4,0,0,4096,0,0,3576,56,243,203,0,0,3647,67,239,114,391,114,391,0
3536109,Pardinho,2499,0,2499,1877,417,47,149,1837,417,47,149,27,0,0,2498,0,0,1797,112,279,290,0,0,2234,208,38,304,309,304,309,0
3536208,Pariquera-Açu,6868,0,6868,5172,589,954,96,4970,589,953,96,156,0,31,6800,26,22,4547,260,1148,738,79,13,6059,574,155,30,1651,30,1649,0
3536257,Parisi,1108,0,1108,975,118,14,0,974,118,14,0,0,0,0,1107,0,0,972,0,16,118,0,0,981,58,59,0,132,0,132,0
3536307,Patrocínio Paulista,5023,0,5023,4231,429,39,314,4188,396,37,309,10,32,17,5016,0,0,4146,32,770,46,0,9,4298,347,358,181,607,168,579,0
3536406,Paulicéia,2930,11,2930,2605,291,13,0,2598,286,13,0,0,5,3,2928,0,0,1322,108,723,750,3,0,2612,105,143,40,268,40,263,0
3536505,Paulínia,37887,27,37887,37587,83,130,6,29316,56,127,6,3155,10,4997,37829,13,18,36616,41,335,208,13,562,32606,5215,9,41,214,16,196,7
3536570,Paulistânia,765,0,765,526,203,0,24,524,203,0,24,0,0,0,761,0,0,515,3,145,96,0,0,714,22,25,111,117,111,117,0
3536604,Paulo de Faria,2910,0,2910,2650,176,31,33,2648,176,31,33,0,0,0,2904,0,3,2652,0,180,60,0,0,2648,117,119,3,242,3,242,0
3536703,Pederneiras,15600,39,15600,14379,871,186,118,14202,869,186,118,88,0,74,15553,7,18,14239,53,670,579,3,3,14539,395,526,18,1182,18,1178,8
3536802,Pedra Bela,2462,0,2462,607,442,909,469,601,441,907,469,0,0,6,2452,3,0,469,8,254,1372,14,315,1819,590,35,10,1826,10,1824,0
3536901,Pedranópolis,1052,0,1052,666,305,70,0,666,270,50,0,0,34,0,1052,0,0,636,0,172,233,0,0,857,59,126,32,345,32,290,0
3537008,Pedregulho,5570,0,5570,4636,408,63,321,4572,406,63,321,13,0,39,5560,0,0,4532,138,310,544,0,14,4819,584,144,22,896,22,894,0
3537107,Pedreira,15756,0,15756,15260,253,10,144,13606,136,3,130,7,0,1612,15689,10,35,15124,60,214,220,3,63,14925,728,47,125,347,15,322,8
3537156,Pedrinhas Paulista,1063,0,1063,919,97,43,0,919,96,43,0,0,0,0,1062,0,0,931,3,39,87,0,0,974,24,40,16,126,16,125,0
3537206,Pedro de Toledo,3941,0,3941,2877,200,116,687,2824,200,116,686,14,0,30,3913,10,0,2239,140,745,756,19,0,3189,409,301,43,992,43,991,0
3537305,Penápolis,23207,7,23207,22259,852,62,7,21793,851,62,7,201,0,244,23170,20,0,22233,23,362,550,0,0,21427,1161,431,234,681,233,681,5
3537404,Pereira Barreto,9230,8,9230,8575,613,11,0,8468,613,11,0,3,0,92,9210,4,8,8526,4,249,426,0,0,8552,223,374,14,622,14,622,8
3537503,Pereiras,3111,0,3111,2465,366,229,0,2412,366,229,0,39,0,11,3099,0,3,2157,10,722,192,0,0,1568,1415,90,101,527,101,527,0
3537602,Peruíbe,25003,3,25003,23470,549,129,434,21400,549,128,433,191,0,1704,24542,105,304,18110,226,5394,781,237,71,23960,716,114,141,1321,141,1316,5
3537701,Piacatu,2081,0,2081,1924,140,9,0,1917,140,9,0,3,0,0,2078,0,0,1926,0,6,140,0,0,1974,61,36,12,138,12,138,0
3537800,Piedade,19053,6,19053,10946,1531,4776,1491,10306,1529,4771,1484,133,0,462,18893,13,73,7328,49,3157,7585,92,616,10735,7649,550,847,7188,843,7176,8
3537909,Pilar do Sul,9571,0,9571,7886,501,806,292,7491,501,805,292,270,0,105,9533,11,3,6381,101,828,2175,5,0,7977,1273,221,138,1529,138,1528,8
3538006,Pindamonhangaba,57979,11,57979,56435,436,343,593,47377,398,331,589,1644,36,7293,57625,180,105,54941,221,1602,933,15,57,56085,1617,150,82,1352,80,1298,10
3538105,Pindorama,5459,0,5459,5147,282,22,0,5101,278,22,0,32,0,7,5454,0,0,5156,54,183,41,3,3,5263,68,64,60,246,60,242,0
3538204,Pinhalzinho,5650,0,5650,3130,1137,1191,132,3058,1128,1187,131,32,3,33,5428,206,0,2658,23,848,1954,0,100,4190,1385,30,39,2441,36,2428,0
3538303,Piquerobi,1284,0,1284,1086,180,4,0,1086,180,4,0,0,0,0,1282,0,0,1076,4,13,183,0,0,1090,15,146,8,190,8,190,0
3538501,Piquete,4563,0,4563,4191,68,52,231,4077,64,52,231,0,0,105,4556,0,0,3345,39,337,96,19,688,4138,350,40,35,325,31,325,0
3538600,Piracaia,9516,0,9516,7879,578,496,492,7586,561,482,476,110,10,153,9468,16,4,6762,46,1566,764,0,243,8334,1007,100,241,1353,237,1310,8
3538709,Piracicaba,155403,528,155403,153339,768,350,215,113198,725,350,215,3088,35,36458,155137,74,88,150471,190,2713,996,44,492,145211,9656,239,862,1008,853,956,11
3538808,Piraju,11015,0,11015,10204,440,13,319,10129,437,13,319,11,3,31,10999,0,9,10100,10,222,598,0,34,10489,295,190,389,401,386,401,8
3538907,Pirajuí,7482,15,7482,7027,358,11,57,6943,357,11,57,27,0,42,7477,0,0,7040,139,149,67,0,49,7081,147,198,166,266,166,265,8
3539004,Pirangi,4028,0,4028,3704,312,0,0,3697,312,0,0,3,0,0,4028,0,0,3733,0,6,280,0,0,3739,71,213,314,0,314,0,0
3539103,Pirapora do Bom Jesus,6093,6,6093,5611,140,48,84,5446,139,48,83,22,0,134,6065,7,6,4283,9,199,833,14,697,5466,482,108,46,415,46,413,0
3539202,Pirapozinho,9235,6,9235,8811,367,24,12,8748,366,24,12,25,0,29,9219,6,0,8539,18,310,336,0,0,9049,39,110,49,356,49,355,8
3539301,Pirassununga,27605,0,27605,26529,254,484,282,24263,250,484,282,673,0,1518,27587,0,0,26444,25,544,509,0,6,26307,530,525,22,1021,6,1020,5
3539400,Piratininga,5240,9,5240,4024,1136,9,56,3769,893,9,56,241,243,6,5226,0,7,3895,89,825,410,0,0,4578,382,245,719,484,484,477,0
3539509,Pitangueiras,11903,3,11903,11451,308,112,4,11380,307,112,4,3,0,28,11887,0,4,11425,45,66,288,3,38,11539,124,168,56,372,55,372,8
3539608,Planalto,1645,0,1645,1446,187,3,0,1443,187,3,0,0,0,0,1645,0,0,1469,0,10,163,0,0,1497,41,98,9,177,9,177,0
3539707,Platina,1133,0,1133,939,172,3,8,938,172,3,8,0,0,0,1115,16,0,928,30,104,64,0,0,1032,20,70,21,167,21,167,0
3539806,Poá,35374,0,35374,35044,69,7,0,31364,69,7,0,716,0,2854,35266,49,23,34070,107,159,436,66,343,34471,756,14,67,227,67,224,7
3539905,Poloni,2168,0,2168,1974,184,0,0,1972,184,0,0,0,0,0,2164,4,0,1996,4,72,88,0,0,2005,6,63,14,170,14,170,0
3540002,Pompéia,7310,0,7310,6991,261,14,24,6902,261,14,24,50,0,26,7301,0,0,6847,243,75,117,0,0,7013,127,146,148,150,148,150,8
3540101,Pongaí,1363,0,1363,1190,94,52,17,1190,94,52,17,0,0,0,1363,0,0,1197,0,30,129,0,0,1208,100,48,3,160,3,160,0
3540200,Pontal,13113,0,13113,12941,150,8,0,12790,149,8,0,17,0,35,13105,0,0,12912,67,75,31,0,0,12935,128,26,125,32,124,32,8
3540259,Pontalinda,1549,0,1549,1302,231,4,3,1293,231,4,3,0,0,7,1545,0,0,1297,0,79,164,0,3,1400,31,108,3,233,3,233,0
3540309,Pontes Gestal,957,0,957,872,61,14,3,871,61,14,3,0,0,0,956,0,0,876,0,10,70,0,0,884,28,41,0,81,0,81,0
3540408,Populina,1614,0,1614,1414,165,28,0,1413,165,28,0,0,0,0,1613,0,0,1417,0,149,42,0,0,1446,82,78,0,190,0,190,0
3540507,Porangaba,3923,0,3923,3178,393,219,16,3114,388,217,16,58,4,0,3856,12,37,1733,189,1009,941,0,4,2151,1610,144,173,560,173,552,0
3540606,Porto Feliz,18654,0,18654,16215,1954,203,200,14646,1848,198,200,606,91,933,18535,28,61,15725,145,1148,1480,24,12,14446,3845,179,437,1952,410,1870,8
3540705,Porto Ferreira,19041,4,19041,18716,187,37,54,17839,187,37,54,418,0,435,19027,0,0,18454,3,255,169,11,83,18654,207,129,57,229,57,229,5
3540754,Potim,5736,6,5736,5598,98,18,0,5403,96,18,0,53,0,121,5709,0,16,5660,4,12,42,0,0,5694,26,11,55,68,53,68,0
3540804,Potirendaba,6803,6,6803,6186,582,4,0,6089,581,4,0,63,0,29,6797,0,0,6162,25,209,368,0,13,6556,84,98,61,534,61,532,0
3540853,Pracinha,539,0,539,502,26,8,0,502,26,8,0,0,0,0,539,0,0,500,0,33,6,0,0,528,0,10,7,30,7,30,0
3540903,Pradópolis,5865,0,5865,5690,147,13,7,5680,147,13,7,0,0,0,5860,0,0,5450,0,60,336,0,12,5524,0,319,112,52,112,52,0
3541000,Praia Grande,130031,22,130031,129406,8,14,189,80722,3,14,188,6893,0,41078,129607,124,181,118132,8918,1221,203,441,497,125574,3809,112,89,416,74,409,11
3541059,Pratânia,1750,0,1750,1497,187,21,38,1489,187,21,38,6,0,0,1747,0,0,1494,97,71,75,0,0,1656,57,31,6,241,6,241,0
3541109,Presidente Alves,1447,0,1447,1260,164,3,13,1253,164,3,13,4,0,0,1447,0,0,1262,8,66,100,0,0,1311,64,60,5,173,5,173,0
3541208,Presidente Bernardes,4767,3,4767,3742,891,55,44,3736,889,55,44,4,0,0,4746,8,0,3583,0,335,715,7,90,3960,180,577,24,983,24,981,0
3541307,Presidente Epitácio,15034,23,15034,14001,840,159,0,13794,839,159,0,105,0,65,15012,10,0,12879,132,1087,854,0,0,14198,221,454,263,745,263,743,8
3541406,Presidente Prudente,85258,0,85258,83513,1504,80,29,70036,1457,80,26,3464,26,9869,85149,6,42,83277,229,1008,467,21,3,82457,2130,461,67,1554,58,1518,3
3541505,Presidente Venceslau,13690,0,13690,13053,579,13,6,12681,578,13,6,128,0,219,13679,0,0,12870,94,349,336,0,0,13112,68,452,30,579,30,578,8
3541604,Promissão,12858,17,12858,10811,1704,310,3,10689,1691,310,3,57,11,38,12562,287,0,10958,273,1043,549,0,0,11080,436,1196,767,1258,761,1249,8
3541653,Quadra,1191,6,1191,659,369,122,3,652,367,119,3,0,0,4,1098,3,80,399,11,111,662,0,0,878,244,59,119,407,118,405,0
3541703,Quatá,4827,0,4827,4614,174,14,12,4607,174,14,12,0,0,3,4826,0,0,4604,0,86,122,0,0,4655,36,107,8,195,8,195,0
3541802,Queiroz,1223,0,1223,1103,104,4,0,1097,104,4,0,0,0,3,1216,0,4,1111,0,7,103,0,0,1127,65,25,20,97,20,97,0
3541901,Queluz,3249,0,3249,2884,68,10,222,2828,68,10,222,5,0,37,3233,5,3,2696,36,176,104,17,187,2909,271,52,49,306,49,306,0
3542008,Quintana,2519,0,2519,2381,115,0,13,2378,115,0,13,0,0,0,2511,0,0,2360,3,74,69,0,0,2388,20,87,17,115,17,115,0
3542107,Rafard,3101,0,3101,2851,212,11,19,2829,212,11,19,12,0,0,3100,0,0,2878,24,33,97,13,46,3033,45,17,47,201,47,201,0
3542206,Rancharia,10746,3,10746,9706,864,63,80,9620,861,63,80,9,0,71,10722,0,3,9647,99,329,627,0,0,9975,123,481,197,822,196,820,8
3542305,Redenção da Serra,1680,0,1680,715,244,150,538,714,244,150,537,0,0,0,1671,0,0,594,22,196,743,7,87,1265,287,105,57,888,57,887,0
3542404,Regente Feijó,7519,0,7519,6917,530,12,39,6911,530,12,39,0,0,4,7497,17,0,6861,3,384,251,0,0,7100,232,148,7,579,7,579,8
3542503,Reginópolis,2138,0,2138,1932,165,11,24,1912,165,11,24,12,0,6,2136,0,0,1944,54,59,51,0,18,1982,68,62,89,109,89,109,0
3542602,Registro,21361,0,21361,18982,529,1530,185,18317,529,1528,185,133,0,468,21178,13,113,17788,295,2089,592,378,40,20099,572,579,61,2249,61,2246,5
3542701,Restinga,2183,9,2183,1799,204,3,146,1790,202,3,142,0,0,8,2157,3,21,1796,23,97,254,0,0,2045,72,59,149,227,148,222,0
3542800,Ribeira,1163,0,1163,800,0,0,294,793,0,0,293,0,0,7,1154,3,0,401,14,241,448,0,27,723,353,75,3,355,3,354,0
3542909,Ribeirão Bonito,4032,0,4032,3756,212,16,38,3728,212,16,38,4,0,16,3995,37,0,3688,104,152,62,7,0,3777,167,53,79,192,79,192,0
3543006,Ribeirão Branco,6565,0,6565,4862,382,230,1049,4816,381,229,1049,0,0,37,6531,12,3,3918,39,326,1937,0,276,4851,1143,511,495,1187,495,1185,0
3543105,Ribeirão Corrente,1584,0,1584,1267,213,11,84,1266,212,11,84,0,0,0,1581,0,0,1273,12,72,217,0,0,1291,234,46,3,307,3,306,0
3543204,Ribeirão do Sul,1736,0,1736,1192,438,59,28,1190,438,59,28,0,0,0,1732,0,0,1197,70,262,185,6,0,1563,78,51,153,376,153,376,0
3543238,Ribeirão dos Índios,816,0,816,724,81,4,0,724,81,4,0,0,0,0,816,0,0,713,0,19,79,0,0,737,34,36,0,89,0,89,0
3543253,Ribeirão Grande,2669,0,2669,2183,155,98,207,2180,155,98,207,0,0,0,2662,0,0,1078,11,621,901,0,27,2416,63,157,51,426,51,426,0
3543303,Ribeirão Pires,41439,52,41439,40178,623,317,86,38338,571,312,85,533,35,938,41128,58,152,36352,246,2023,568,205,1584,40731,500,62,269,858,243,827,7
3543402,Ribeirão Preto,265904,266,265904,263713,1376,77,90,165238,842,73,73,10512,523,86491,265427,291,42,260630,455,1926,1977,49,276,255645,9519,162,863,1076,528,781,2
3543501,Riversul,2115,5,2115,1651,115,31,305,1651,115,31,305,0,0,0,2104,0,5,1517,32,87,439,6,0,1811,76,209,8,448,8,448,0
3543600,Rifaina,1451,0,1451,1253,140,7,35,1229,125,7,35,6,13,10,1449,0,0,1263,5,149,25,0,0,1294,137,18,15,173,7,166,0
3543709,Rincão,3315,0,3315,3049,235,19,5,2961,235,19,5,79,0,0,3309,0,0,2923,39,128,200,6,0,3166,82,49,33,228,33,228,0
3543808,Rinópolis,3498,0,3498,3172,254,35,14,3168,254,35,14,3,0,0,3454,41,0,3167,61,76,179,0,3,3176,29,240,244,68,244,68,0
3543907,Rio Claro,74059,43,74059,72892,423,262,218,59722,312,261,210,1286,104,11729,73852,87,43,72099,99,811,802,0,34,70784,2800,280,196,881,90,844,10
3544004,Rio das Pedras,10670,4,10670,10083,376,156,42,9827,373,156,42,16,0,166,10662,0,0,9981,48,485,112,26,3,10077,417,103,173,405,173,402,8
3544103,Rio Grande da Serra,15728,0,15728,15180,205,163,76,15040,204,163,76,0,0,94,15666,24,6,12599,254,910,576,387,586,15280,245,94,91,405,91,404,8
3544202,Riolândia,3003,0,3003,2817,126,15,34,2816,126,15,34,0,0,0,2994,0,3,2815,0,16,156,0,3,2823,94,71,7,175,7,172,0
3544251,Rosana,6529,52,6529,5182,756,461,0,5153,753,459,0,16,0,0,6469,21,18,5025,8,417,1046,0,0,5420,130,797,60,1274,60,1268,0
