CD_MUN,NM_MUN_x,V00001,V00002,V00004,V00111,V00112,V00113,V00114,V00119,V00120,V00121,V00122,V00127,V00128,V00135,V00199,V00200,V00201,V00309,V00310,V00311,V00312,V00313,V00314,V00397,V00398,V00399,V00463,V00464,V00465,V00466,Cluster
3546306,Santa Cruz das Palmeiras,-0.0846960016242844,-0.0667927686966402,-0.0846960016242844,-0.081115725756207,-0.3664814795454832,-0.2986792396842128,-0.1195756850898687,-0.0758869006913626,-0.4676972569360406,-0.3000910900069362,-0.1181772190349339,-0.1619477611820701,-0.1683112121411553,-0.0861880329006177,-0.084351068901031,-0.2228443643566064,-0.2238313912990037,-0.0767826346555792,-0.1603629351874554,-0.3412634674798969,-0.3790787579923023,-0.1633530151783507,-0.0888042679408557,-0.0777987089873763,-0.1400011904616578,-0.3826557657675715,-0.091195242114642,-0.4195215172876732,-0.0366824656155073,-0.4191812885459779,0
3546405,Santa Cruz do Rio Pardo,-0.0485890139758677,-0.0667927686966402,-0.0485890139758677,-0.0497030361193634,0.3146161628943367,-0.2486093347565588,0.1295608868660651,-0.0307565400934392,0.595912907367339,-0.2487045684867057,0.1386736924394161,-0.0358728124146031,-0.1683112121411553,-0.086031308212331,-0.0481513498739468,-0.2379471570719733,-0.2238313912990037,-0.0454061656059407,-0.137749281373694,-0.1851845155556,0.1022616046652608,-0.1710793604503309,-0.0916110677030167,-0.0433642335541238,-0.1017024281382921,0.7214136219516297,-0.2369620579611139,0.1847169291328339,-0.3287903333996567,0.2136979858090214,5
3546504,Santa Ernestina,-0.1318157639009712,-0.0667927686966402,-0.1318157639009712,-0.1273261765207973,-0.4430313586669615,-0.3001518839467908,-0.3628271411728278,-0.1471155554756947,-0.588632523431177,-0.301602458286943,-0.3649948917798171,-0.1720729513680584,-0.1683112121411553,-0.0865711376942075,-0.1314980981294444,-0.2379471570719733,-0.2238313912990037,-0.125197418362225,-0.1905144736058038,-0.3540135790455436,-0.4530295407325589,-0.1710793604503309,-0.0920120390976111,-0.1279900594186623,-0.1437376550785715,-0.7371734590719021,-0.2698310458480634,-0.4765251443084758,-0.394657793782357,-0.4786599109510412,0
3546603,Santa Fé do Sul,-0.0675803143895147,-0.0667927686966402,-0.0675803143895147,-0.0654093809377852,-0.0485050585793425,-0.202957362616639,-0.3706739623367942,-0.0544364942398397,-0.0227174943193205,-0.2109203614865362,-0.3730214827633906,-0.1661938086794201,-0.1683112121411553,-0.0804588748510253,-0.0671884003343464,-0.2127758358796952,-0.2238313912990037,-0.0602904198273221,-0.1839188245767901,-0.299495860626916,-0.2258949937446279,-0.1607775667543573,-0.0930144675840972,-0.0598042825278081,-0.1386311534354561,0.0782172355280584,-0.2055221565040317,-0.2092414709442682,-0.3287903333996567,-0.2086670631797426,0
3546702,Santa Gertrudes,-0.0977679356752362,-0.0667927686966402,-0.0977679356752362,-0.0931414385538049,-0.4459755847870184,-0.3119330380474153,-0.3294781512259705,-0.0954943342499425,-0.6072379490458134,-0.3136934045269972,-0.3369018233373101,-0.1557419994551741,-0.1268065381992305,-0.0847600968517831,-0.097414245779928,-0.2178101001181508,-0.2059957793221962,-0.0896220484070847,-0.1679008197920425,-0.3680826676697056,-0.4140733248247452,-0.1710793604503309,-0.0930144675840972,-0.1304031051124742,0.2487779529282154,-0.6865280743141406,-0.2726892187077981,-0.4638576716371863,-0.4003853990330266,-0.4753184153103073,0
3546801,Santa Isabel,-0.037031336436303,-0.0667927686966402,-0.037031336436303,-0.0617866204896157,1.007490709814384,3.787908588969897,0.8789323080248583,-0.0479726039470295,1.471918363389802,3.869773994531769,0.8871533016576394,-0.1583549517612356,0.1755846576633648,-0.0826356066327853,-0.0380089889521272,-0.0516793802491151,0.8344149193249095,-0.0795738115580804,0.1110009105776805,1.0186018798492584,2.39143449538374,0.0993427240689747,0.0990508304266328,-0.0543075524668393,0.1312661407262786,0.7163490834758536,0.0988732530577182,2.5997705939141693,0.1466009024059196,2.630267633187773,6
3546900,Santa Lúcia,-0.1303129790298218,-0.055157782751107,-0.1303129790298218,-0.1263134239993442,-0.3655000708387976,-0.3060424609971031,-0.3353632670989453,-0.1456501672730132,-0.4661468048014875,-0.3076479314069701,-0.3369018233373101,-0.1720729513680584,-0.1683112121411553,-0.0865711376942075,-0.1299916930492195,-0.2379471570719733,-0.2238313912990037,-0.1236137288588493,-0.1660163486408957,-0.3676430086502005,-0.4556706401161395,-0.1710793604503309,-0.0914105820057195,-0.1266487820719721,-0.1426789901037793,-0.666269920411036,-0.0726171185263662,-0.507560452353135,0.0005469685138449,-0.5114065682302334,0
3547007,Santa Maria da Serra,-0.1338060934822262,-0.0667927686966402,-0.1338060934822262,-0.1298783128748593,-0.3821840188524531,-0.3001518839467908,-0.302014277152088,-0.1510981749467864,-0.5901829755657301,-0.301602458286943,-0.302788811657123,-0.1720729513680584,0.2052308533361683,-0.0865711376942075,-0.1334817231396642,-0.2379471570719733,-0.2238313912990037,-0.1280735441269762,-0.1603629351874554,-0.3324702870897956,-0.4193555235919064,-0.1710793604503309,-0.0930144675840972,-0.1307290229724176,-0.139316171948557,-0.635882689556379,-0.1940894650650927,-0.4505568253323324,-0.2514676625156172,-0.4920258935139768,0
3547106,Santa Mercedes,-0.1378899974068763,-0.0667927686966402,-0.1378899974068763,-0.1334663503794361,-0.4283102280666772,-0.3119330380474153,-0.3706739623367942,-0.1566540639606343,-0.5653757414128815,-0.3136934045269972,-0.3730214827633906,-0.1720729513680584,-0.1683112121411553,-0.0865711376942075,-0.1375869644651626,-0.2379471570719733,-0.2238313912990037,-0.1326850537919782,-0.1905144736058038,-0.2977372245488958,-0.4180349739001161,-0.1710793604503309,-0.0930144675840972,-0.1349596875005292,-0.1417448739495509,-0.6561408434594838,-0.2812637372870024,-0.4689246607057021,-0.4175682147850355,-0.4706403214132799,0
3547205,Santana da Ponte Pensa,-0.1406145119633494,-0.0667927686966402,-0.1406145119633494,-0.1365451180446536,-0.3743327491989682,-0.3030971724719469,-0.3706739623367942,-0.1614457934822863,-0.4801008740124648,-0.3046251948469565,-0.3730214827633906,-0.1720729513680584,-0.1683112121411553,-0.0865711376942075,-0.1403122927400734,-0.2379471570719733,-0.2238313912990037,-0.1349908086244792,-0.1905144736058038,-0.3487376708114829,-0.4028486524445277,-0.1710793604503309,-0.0930144675840972,-0.1383254161695603,-0.1406862089747587,-0.4839465352830945,-0.2812637372870024,-0.4334557372260916,-0.4175682147850355,-0.4332155702370603,0
3547304,Santana de Parnaíba,0.1556004464365207,-0.0667927686966402,0.1556004464365207,0.1476043036887695,0.5894106007663101,0.6055243375387147,-0.0764181686880534,0.1741281049317946,0.5742065774835966,0.5810366172370164,-0.0720243208793866,1.7014138520780318,0.8278009624650411,0.0167626734495045,0.1552593330581028,0.2755477952505007,0.2220589081211844,0.0861553509158658,1.90972862434728,2.346372118754544,3.1976300822217163,0.6582150320755398,0.0808066319725864,0.1663764446217698,0.0448292592550078,-0.7169153051687975,0.0359934501435539,0.9732671029206028,0.0750058367725497,0.8425674653951402,3
3547403,Santa Rita d'Oeste,-0.1381939958731776,-0.0667927686966402,-0.1381939958731776,-0.1345196130017474,-0.3203552703312591,-0.2883707298461663,-0.3706739623367942,-0.1583442049551382,-0.3948260066120481,-0.2895115120468887,-0.3730214827633906,-0.1707664752150277,-0.1683112121411553,-0.0865711376942075,-0.1378801959884125,-0.2379471570719733,-0.2238313912990037,-0.1331037303273534,-0.1867455313035102,-0.3333496051288058,-0.3612513371531333,-0.1710793604503309,-0.0930144675840972,-0.135768214499235,-0.1419316971803966,-0.3573330733886907,-0.2812637372870024,-0.3891195828765785,-0.4175682147850355,-0.3864346312667858,0
3547502,Santa Rita do Passa Quatro,-0.0901794456579439,-0.0667927686966402,-0.0901794456579439,-0.088476989797855,-0.2850245568905768,-0.2471366904939807,0.2982675418913431,-0.087466164526049,-0.339009729768139,-0.2471932002066989,0.3092387508403517,-0.1495362377282781,-0.1683112121411553,-0.0865188961314452,-0.0897902261754309,-0.2379471570719733,-0.2238313912990037,-0.0850348098455827,-0.1905144736058038,-0.2401418929937327,-0.2324977422035794,-0.1479003246343904,-0.0902076678219362,-0.0856332729283238,-0.1300372848165545,0.1795080050435814,-0.2398202308208486,-0.1497043493892078,-0.3345179386503263,-0.1344858599554502,0
