CD_MUN,NM_MUN_x,Classificação_incidência,Cluster,Taxa_de_incidência,População_total_2021,Total_confirmados_anual,V00001,V00002,V00003,V00004,V00005,V00006,V00007,V00047,V00048,V00049,V00050,V00051,V00052,V00111,V00112,V00113,V00114,V00115,V00116,V00117,V00118,V00119,V00120,V00121,V00122,V00123,V00124,V00125,V00126,V00127,V00128,V00129,V00130,V00131,V00132,V00133,V00134,V00135,V00136,V00137,V00138,V00139,V00140,V00141,V00142,V00199,V00200,V00201,V00309,V00310,V00311,V00312,V00313,V00314,V00315,V00316,V00397,V00398,V00399,V00400,V00401,V00402,V00463,V00464,V00465,V00466,V00467,V00468,V00469,V00470,V00508,V00509,V00510,V00511,V00512,V00513,V00514,V00515,V00540,V00541,V00542,V00580,V00581,V00582,V00583,V00584,V00585,V00586,V00587,V00612,V00613,V00614,V00615,V00616,V00617,V00636,V00637,V00638,V00639
3529203.0,Martinópolis,Q4 - Muito Alta,8,5651.0,26791.0,1514.0,8845,0,1294,8845,23581,0,1294,8818,0,16,0,0,0,7945,850,18,8,0,0,0,0,7923,845,18,8,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,8827,7,0,7727,46,386,657,0,0,0,0,8222,77,412,44,0,46,451,434,448,432,0,0,0,0,21113,2369,54,25,0,0,0,4,23543,29,0,20562,147,1029,1818,9,0,0,0,21857,233,1204,122,4,146,1299,1162,151,130
3529302.0,Matão,Q4 - Muito Alta,6,3106.0,84069.0,2611.0,28817,0,62,28817,78930,14,62,27529,91,965,180,0,0,28256,499,22,10,0,0,0,0,27048,424,18,10,0,0,0,0,74,13,3,0,0,0,0,0,905,60,0,0,0,0,0,0,28581,208,12,28291,256,184,18,0,17,3,0,28315,429,59,0,0,0,318,218,242,216,16,0,60,0,77373,1408,76,43,0,0,3,10,78273,605,40,77488,747,522,74,0,55,14,0,77603,1135,173,0,5,7,928,613,101,45
3529401.0,Mauá,Q1 - Baixa,2,19.0,481725.0,90.0,152616,57,297,152616,417259,188,320,133063,359,18511,181,0,307,150881,301,63,64,67,6,50,975,131449,244,63,64,67,6,47,933,359,0,0,0,0,0,0,0,18437,57,0,0,0,0,0,0,151507,390,532,141351,783,997,822,676,6605,762,3,145155,6423,64,0,440,280,425,1126,361,1086,0,0,57,0,412578,846,221,265,231,38,212,2765,414394,1214,1556,384897,2621,3031,2495,2041,19344,2478,31,395484,19174,211,7,1324,923,1415,3171,176,479
3529500.0,Mendonça,Q4 - Muito Alta,0,8496.0,5638.0,479.0,2309,0,0,2309,6147,0,0,2286,23,0,0,0,0,2031,245,24,0,0,0,0,0,2015,237,24,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303,0,0,1989,167,97,34,0,0,0,0,2219,14,52,8,0,9,217,51,216,46,0,5,0,0,5387,695,62,0,0,0,0,0,6135,8,0,5302,456,285,92,0,0,0,0,5898,43,162,15,3,25,603,156,61,14
3529609.0,Meridiano,Q4 - Muito Alta,0,3331.0,3813.0,127.0,1726,0,0,1726,4572,0,0,1726,0,0,0,0,0,1408,298,9,0,0,0,0,0,1408,298,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,0,0,1390,8,25,287,3,0,0,0,1467,164,74,16,0,5,13,296,13,296,0,0,0,0,3726,811,28,0,0,0,0,0,4567,0,0,3685,25,80,760,8,0,8,0,3881,437,199,43,0,12,33,808,0,72
3529658.0,Mesópolis,Q4 - Muito Alta,0,3153.0,1903.0,60.0,743,0,0,743,1951,0,0,743,0,0,0,0,0,618,100,20,0,0,0,0,0,618,100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742,0,0,613,8,32,87,0,0,0,0,648,4,87,0,0,3,34,85,34,85,0,0,0,0,1648,249,47,0,0,0,0,4,1947,0,4,1642,23,66,216,0,0,0,0,1719,9,216,0,0,5,82,215,5,9
3529708.0,Miguelópolis,Q1 - Baixa,0,22.0,22480.0,5.0,7131,0,31,7131,19372,0,31,7063,36,20,0,0,0,6215,708,148,0,0,0,0,18,6188,667,145,0,0,0,0,18,11,17,3,0,0,0,0,0,6,14,0,0,0,0,0,0,6995,22,93,6600,95,200,165,9,0,16,0,6795,64,183,0,29,22,268,613,261,581,0,20,7,7,16688,2142,453,19,0,0,0,48,18994,78,290,17905,316,540,499,24,3,46,3,18417,188,535,12,102,104,868,1808,105,239
3529807.0,Mineiros do Tietê,Q2 - Moderada,0,514.0,13023.0,67.0,4138,0,30,4138,11200,0,30,4099,38,0,0,0,0,3965,97,0,69,0,0,0,0,3960,63,0,69,0,0,0,0,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4137,0,0,3932,0,124,69,0,0,0,0,4003,80,51,0,0,0,38,131,4,131,34,0,0,0,10731,255,0,207,0,0,0,0,11199,0,0,10657,14,375,141,4,5,0,0,10814,221,157,6,0,0,81,383,3,41
3529906.0,Miracatu,Q1 - Baixa,0,72.0,19511.0,14.0,6839,0,39,6839,18491,6,43,6679,28,113,7,0,0,4251,386,319,1815,0,0,7,3,4096,385,318,1812,0,0,7,3,25,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,6632,47,120,3854,90,1481,950,243,77,22,0,5171,760,827,8,4,12,65,2486,65,2481,0,0,0,0,11391,1079,912,5025,0,0,34,13,17952,182,329,10352,294,4055,2678,713,271,67,6,13932,2090,2322,31,15,76,253,6826,26,1006
3530003.0,Mira Estrela,Q4 - Muito Alta,0,4640.0,3125.0,145.0,1239,0,0,1239,3116,0,0,1236,0,0,0,0,0,926,295,4,0,0,0,0,0,926,292,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,0,0,928,15,85,195,0,0,0,0,1089,48,72,9,0,14,111,188,110,188,0,0,0,0,2294,791,20,6,0,0,0,0,3116,0,0,2295,64,224,524,3,0,0,0,2693,132,216,22,9,41,318,495,37,21
3530102.0,Mirandópolis,Q3 - Alta,8,2017.0,29844.0,602.0,9107,11,1832,9107,23580,40,1834,9010,41,41,0,0,0,7795,1207,48,0,0,0,0,0,7699,1206,48,0,0,0,0,0,41,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,9053,39,0,7315,192,521,1017,0,3,0,0,8236,336,428,49,0,19,204,1064,204,1063,0,0,0,0,20109,3278,153,0,0,0,0,5,23467,97,0,18913,508,1417,2696,0,11,5,5,21307,870,1163,143,7,59,624,2822,52,278
3530201.0,Mirante do Paranapanema,Q3 - Alta,0,901.0,18415.0,166.0,6122,15,23,6122,15844,45,26,6111,0,7,0,0,0,3893,1866,311,22,0,0,0,4,3884,1864,311,22,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6099,11,0,3504,41,540,1991,0,0,0,0,3897,108,1807,130,7,145,253,1954,253,1952,0,0,0,0,9749,5168,809,97,0,0,0,13,15790,34,10,8790,150,1517,5315,21,0,28,0,9763,288,4992,358,35,389,667,5411,69,589
3530300.0,Mirassol,Q3 - Alta,6,2241.0,60768.0,1362.0,23207,4,105,23207,63200,6,105,20669,1141,1362,4,0,0,22376,776,13,0,0,0,0,0,19935,688,6,0,0,0,0,0,1078,60,0,0,0,0,0,0,1333,19,7,0,0,0,0,0,23194,0,0,22294,22,799,43,0,0,0,0,22576,411,168,18,0,13,140,655,69,630,43,16,24,3,60929,2195,47,0,0,3,0,0,63168,21,0,60692,101,2242,143,0,0,7,0,61654,983,466,47,0,36,386,1860,39,174
3530409.0,Mirassolândia,Q2 - Moderada,0,262.0,4966.0,13.0,1721,0,0,1721,4664,5,0,1719,0,0,0,0,0,1499,217,0,0,0,0,0,0,1498,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1564,155,0,1180,0,308,226,0,0,0,0,1542,14,157,0,0,0,19,198,19,197,0,0,0,0,4014,640,8,0,0,0,0,0,4197,462,3,3157,3,847,653,0,0,0,0,4155,54,447,0,3,0,86,564,9,65
3530508.0,Mococa,Q1 - Baixa,6,35.0,69072.0,24.0,24693,0,111,24693,67275,8,138,23910,165,590,7,0,0,22973,1128,222,298,0,0,9,3,22221,1097,222,298,0,0,9,3,135,30,0,0,0,0,0,0,590,0,0,0,0,0,0,0,24655,7,15,22663,330,506,1048,34,20,3,0,23412,699,395,47,0,94,316,1362,315,1332,0,30,0,0,62533,3163,605,879,10,8,29,13,67174,43,52,61558,991,1428,3063,98,75,21,0,63750,1850,1193,177,6,274,904,3814,95,438
3530607.0,Mogi das Cruzes,Q1 - Baixa,2,22.0,455587.0,99.0,158668,22,357,158668,450620,120,425,113871,8965,35276,205,0,10,143783,6682,5989,1008,47,3,21,624,100485,5410,5911,1006,47,3,21,496,8053,728,41,0,0,0,0,108,34741,513,0,0,0,0,0,0,156187,473,1711,127707,1172,14881,9251,667,3587,481,7,148862,7928,1086,181,3,208,1617,12917,749,12298,347,535,497,15,406596,20516,17808,2989,167,22,96,2198,443732,1690,5048,358106,4029,44999,27754,2364,11307,1679,50,423460,22171,3389,513,97,823,5102,38772,577,5383
3530706.0,Mogi Guaçu,Q3 - Alta,4,1404.0,154146.0,2164.0,54715,3,319,54715,152609,26,319,49917,1168,3467,73,0,0,53197,1010,232,199,0,0,0,0,48468,949,232,198,0,0,0,0,1110,56,0,0,0,0,0,0,3467,0,0,0,0,0,0,0,54650,16,8,52456,214,1023,910,0,26,0,0,52808,1527,274,11,0,8,454,1005,437,959,16,36,0,0,148228,3040,724,555,7,3,0,11,152458,97,23,145960,780,3150,2587,17,68,7,4,147318,4302,856,43,17,40,1347,3003,116,346
3530805.0,Mogi Mirim,Q2 - Moderada,6,160.0,94098.0,151.0,33775,3,202,33775,91894,11,247,29242,785,3688,3,0,3,32023,1099,431,163,0,0,0,0,27574,1023,426,161,0,0,0,0,710,66,0,0,0,0,0,0,3688,0,0,0,0,0,0,0,33720,16,0,31082,192,870,1509,0,25,3,0,32119,918,548,16,7,101,208,1476,171,1432,30,41,0,0,86772,3366,1229,487,0,0,0,8,91744,103,23,84052,650,2558,4474,13,90,28,0,87375,2428,1646,74,32,314,707,4394,54,545
3530904.0,Mombuca,Q1 - Baixa,0,85.0,3523.0,3.0,1232,0,0,1232,3722,0,0,1232,0,0,0,0,0,1062,118,28,13,0,0,3,0,1062,118,28,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,7,0,1029,16,76,90,6,0,0,0,1174,33,20,0,0,0,3,157,3,157,0,0,0,0,3239,357,68,50,0,0,7,0,3711,10,0,3151,48,222,273,22,0,0,0,3563,92,61,4,0,0,30,453,0,50
3531001.0,Monções,Q4 - Muito Alta,0,11082.0,2274.0,252.0,798,0,0,798,1936,0,0,798,0,0,0,0,0,728,67,0,0,0,0,0,0,728,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,0,0,730,0,3,60,0,0,0,0,758,5,14,4,12,3,20,43,20,43,0,0,0,0,1758,174,0,0,0,0,0,0,1936,0,0,1770,0,10,150,0,0,0,0,1841,14,36,11,27,4,51,122,0,10
3531100.0,Mongaguá,Q1 - Baixa,6,26.0,58567.0,15.0,21564,12,2726,21564,59144,41,2726,19439,197,1834,16,0,12,20527,234,47,238,0,0,0,442,18423,226,47,237,0,0,0,434,197,0,0,0,0,0,0,0,1823,8,0,0,0,0,0,0,21078,84,355,18347,190,1968,699,175,4,12,0,20408,897,171,5,3,29,214,767,211,753,0,0,0,8,56266,634,137,697,0,13,13,1334,57926,286,910,49707,685,5814,2126,618,48,66,9,55914,2589,475,12,32,97,673,2167,105,371
3531209.0,Monte Alegre do Sul,Q1 - Baixa,0,37.0,8181.0,3.0,3237,0,4,3237,8603,0,4,2941,271,12,0,0,0,2270,287,122,522,0,0,0,3,2047,262,118,479,0,0,0,3,199,23,0,36,0,0,0,0,11,0,0,0,0,0,0,0,3164,60,6,1775,47,672,457,6,242,7,0,2800,340,41,0,0,33,63,886,55,820,0,63,0,0,6019,790,342,1411,3,0,6,17,8416,171,12,4714,153,1795,1217,31,659,26,0,7414,943,125,3,0,101,192,2382,12,258
3531308.0,Monte Alto,Q4 - Muito Alta,8,2998.0,51039.0,1530.0,18050,0,142,18050,47417,4,147,17561,106,359,0,0,0,17379,608,23,3,0,0,0,0,16934,565,22,3,0,0,0,0,64,41,0,0,0,0,0,0,359,0,0,0,0,0,0,0,17949,90,0,17412,18,448,99,24,0,3,0,17371,144,405,5,3,79,62,575,45,545,13,28,0,0,45584,1710,75,18,0,4,4,3,47156,252,3,45661,81,1244,325,64,5,14,0,45569,394,1163,14,6,248,186,1625,8,135
3531407.0,Monte Aprazível,Q3 - Alta,8,2748.0,25651.0,705.0,8641,0,47,8641,22220,0,54,8616,0,3,5,0,0,7975,582,42,9,0,0,0,3,7957,575,42,9,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8501,7,129,7897,130,249,336,0,0,0,0,8139,185,269,0,0,16,169,454,166,449,0,0,0,0,20407,1609,120,53,0,0,0,16,21853,18,346,20236,400,653,906,3,0,8,0,20829,529,771,13,4,56,523,1272,34,116
3531506.0,Monte Azul Paulista,Q2 - Moderada,0,682.0,18928.0,129.0,6767,0,24,6767,18120,0,24,6710,13,31,7,0,0,6345,389,0,13,0,0,0,0,6291,385,0,13,0,0,0,0,13,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,6760,0,0,6398,17,67,240,5,8,0,0,6444,172,125,0,0,0,196,205,192,205,0,0,3,0,16888,1177,4,43,0,0,0,0,18103,8,5,17041,67,210,700,43,46,3,0,17192,510,375,17,0,14,588,639,61,63
3531605.0,Monte Castelo,Q4 - Muito Alta,0,11114.0,4166.0,463.0,1626,0,0,1626,4219,0,0,1625,0,0,0,0,0,1364,254,4,0,0,0,0,0,1363,254,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624,0,0,1366,0,249,0,0,0,0,0,1377,145,82,11,0,0,14,240,14,240,0,0,0,0,3554,647,16,0,0,0,0,0,4215,3,0,3558,6,642,9,0,0,0,0,3595,359,219,39,0,0,38,622,0,49
3531704.0,Monteiro Lobato,Q1 - Baixa,0,84.0,4739.0,4.0,1568,0,17,1568,4121,0,17,1557,9,0,0,0,0,739,47,38,715,0,0,0,4,738,47,38,705,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1555,0,0,619,0,562,315,0,27,12,0,834,676,49,0,0,0,7,803,7,793,0,9,0,0,1973,144,87,1888,0,0,3,16,4082,21,13,1684,19,1453,827,4,82,31,0,2240,1742,129,0,0,3,44,2098,0,271
3531803.0,Monte Mor,Q2 - Moderada,6,115.0,61707.0,71.0,22385,19,14,22385,64586,58,14,20785,173,1393,7,0,0,20550,1344,346,61,0,0,0,14,19006,1293,345,61,0,0,0,14,141,30,0,0,0,0,0,0,1374,18,0,0,0,0,0,0,22088,213,64,19154,136,1938,976,64,9,14,0,20892,1186,127,15,0,124,361,1423,344,1390,0,29,16,0,59121,4105,1044,203,7,0,0,82,63643,690,236,54908,491,5835,2950,253,43,78,0,60200,3519,397,57,3,392,1125,4321,138,595
3531902.0,Morro Agudo,Q4 - Muito Alta,8,2807.0,33598.0,943.0,10011,0,54,10011,27839,0,70,9997,8,0,0,0,0,9021,908,9,47,0,0,0,0,9007,908,9,47,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10001,3,0,9583,8,311,54,0,3,0,0,9602,95,266,0,9,0,707,253,707,253,0,0,0,0,25010,2635,30,153,0,0,3,0,27815,20,0,26600,60,896,212,0,41,3,0,26683,325,775,8,16,9,2041,778,206,89
3532009.0,Morungaba,Q1 - Baixa,0,14.0,13936.0,2.0,4771,0,49,4771,13549,7,145,4622,41,101,0,0,0,4052,460,130,105,0,0,6,0,3919,448,127,103,0,0,6,0,25,8,3,0,0,0,0,0,101,0,0,0,0,0,0,0,4681,84,3,3964,74,275,397,0,21,0,0,4332,368,43,3,9,3,131,570,127,556,0,8,0,0,11451,1382,367,318,7,0,18,0,13281,257,9,11162,216,836,1232,5,73,14,0,12266,1096,122,19,33,9,411,1684,48,207
3532058.0,Motuca,Q4 - Muito Alta,0,7286.0,4831.0,352.0,1412,0,0,1412,4034,0,0,1383,3,0,25,0,0,1159,222,26,4,0,0,0,0,1130,222,26,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,19,0,1044,6,99,256,0,0,0,0,1273,58,71,3,0,0,75,173,75,173,0,0,0,0,3317,631,72,14,0,0,0,0,3967,64,3,2967,24,300,732,0,0,4,0,3648,163,206,10,0,0,220,495,24,51
3532108.0,Murutinga do Sul,Q4 - Muito Alta,0,5436.0,4525.0,246.0,1480,0,14,1480,3712,11,14,1479,0,0,0,0,0,1102,348,20,0,0,0,0,0,1101,348,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478,0,0,1120,17,108,223,0,0,0,0,1167,4,219,13,4,60,55,320,55,320,0,0,0,0,2725,919,60,0,5,0,0,3,3706,0,5,2767,59,274,595,4,0,3,0,2905,28,577,47,6,149,142,839,14,61
3532157.0,Nantes,Q2 - Moderada,0,218.0,3215.0,7.0,1027,0,0,1027,2660,0,0,895,131,0,0,0,0,942,64,0,16,0,0,0,0,810,64,0,16,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,0,0,933,43,12,29,0,0,6,0,983,11,23,0,0,0,49,34,49,34,0,0,0,0,2447,159,4,50,0,0,0,0,2659,0,0,2421,94,37,92,0,0,16,0,2544,27,70,6,0,4,110,103,12,17
3532207.0,Narandiba,Q3 - Alta,0,1616.0,4950.0,80.0,2060,0,3,2060,5702,0,3,2058,0,0,0,0,0,1845,177,17,15,0,0,0,0,1843,177,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052,0,3,1831,0,97,121,0,0,0,0,1924,10,99,0,15,4,3,206,3,206,0,0,0,0,5135,471,42,47,0,0,0,5,5679,3,16,5099,3,285,302,4,0,6,0,5371,31,251,0,36,6,12,553,0,58
3532306.0,Natividade da Serra,Q1 - Baixa,0,0.0,6624.0,0.0,2838,0,8,2838,6989,0,8,2836,0,0,0,0,0,1407,117,72,1218,0,0,3,0,1407,117,72,1216,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825,0,0,1194,6,586,804,71,142,8,0,1315,1277,225,0,0,4,37,1379,37,1377,0,0,0,0,3500,308,188,2972,0,0,11,0,6959,20,0,3005,26,1356,2019,192,358,19,0,3294,3129,525,11,0,24,122,3361,17,378
3532405.0,Nazaré Paulista,Q1 - Baixa,0,32.0,18866.0,6.0,6718,0,29,6718,18170,3,29,6656,27,13,0,0,4,3569,806,1090,1134,0,5,3,5,3521,804,1080,1131,0,4,3,5,23,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,6202,456,3,1314,86,2777,2389,0,58,9,0,4177,2154,301,0,0,20,213,2892,207,2880,0,0,0,0,9705,2356,2968,2991,14,18,28,40,16866,1233,40,3521,309,7503,6567,39,158,29,0,11374,5845,830,10,0,75,637,7800,47,904
3532504.0,Neves Paulista,Q4 - Muito Alta,0,4946.0,8917.0,441.0,3718,0,36,3718,9662,0,36,3705,0,11,0,0,0,3300,404,0,0,0,0,0,0,3288,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3715,0,0,3190,0,387,130,0,0,0,0,3524,22,160,4,0,3,4,407,4,406,0,0,0,0,8500,1141,11,7,0,0,0,0,9656,5,0,8232,4,1076,339,0,5,0,0,9113,70,451,14,0,12,14,1143,0,122
3532603.0,Nhandeara,Q4 - Muito Alta,0,5408.0,11575.0,626.0,4013,0,30,4013,9751,0,30,4000,10,0,0,0,0,3372,552,75,0,0,0,0,0,3366,545,75,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,5,0,3396,29,290,277,0,0,0,0,3584,153,225,0,6,34,20,608,20,601,0,6,0,0,8005,1542,188,9,0,0,0,0,9714,36,0,8088,93,795,757,0,0,0,0,8577,413,638,11,14,91,82,1658,3,195
3532702.0,Nipoã,Q4 - Muito Alta,0,5203.0,5381.0,280.0,1761,0,0,1761,4748,0,0,1743,0,9,9,0,0,1568,185,0,3,0,0,0,0,1550,185,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1756,3,0,1593,10,7,138,0,4,0,0,1653,26,48,0,23,6,61,127,61,127,0,0,0,0,4228,503,6,8,0,0,0,0,4734,14,0,4288,31,36,382,0,7,0,4,4452,71,125,8,70,21,165,355,19,38
3532801.0,Nova Aliança,Q4 - Muito Alta,0,9286.0,7161.0,665.0,2501,0,0,2501,6690,3,0,2492,0,0,0,0,7,2239,256,0,0,0,0,0,0,2230,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499,0,0,2242,11,143,98,0,0,0,0,2360,30,77,0,0,30,10,246,10,246,0,0,0,0,5954,724,0,6,0,0,0,0,6687,0,0,5968,34,408,275,0,0,0,0,6281,87,228,5,3,84,37,696,0,78
3532827.0,Nova Campina,Q1 - Baixa,0,0.0,9962.0,0.0,2919,0,5,2919,8489,0,5,2916,3,0,0,0,0,2112,182,74,501,5,0,18,0,2109,182,74,501,5,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2888,15,0,1472,233,316,802,8,65,0,0,2652,118,126,7,0,0,171,630,171,630,0,0,0,0,6190,539,244,1419,16,0,64,10,8419,50,10,4352,709,913,2285,27,197,0,0,7736,352,363,30,5,0,466,1832,69,245
3532843.0,Nova Canaã Paulista,Q3 - Alta,0,2412.0,1824.0,44.0,819,0,0,819,2028,4,0,819,0,0,0,0,0,546,199,71,0,0,0,0,0,546,199,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818,0,0,539,0,20,247,0,0,0,0,594,112,98,7,0,3,267,0,267,0,0,0,0,0,1371,475,182,0,0,0,0,0,2027,0,0,1358,0,54,608,0,0,0,0,1496,269,226,26,0,9,646,11,34,0
3532868.0,Nova Castilho,Q4 - Muito Alta,0,8450.0,1290.0,109.0,398,0,0,398,1062,0,0,398,0,0,0,0,0,297,97,0,0,0,0,0,0,297,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,298,0,15,80,0,0,0,0,330,37,25,3,0,0,0,99,0,99,0,0,0,0,788,265,3,0,0,0,0,0,1061,0,0,789,0,57,211,0,0,3,0,867,104,72,14,0,3,0,270,0,35
3532900.0,Nova Europa,Q4 - Muito Alta,0,4714.0,11519.0,543.0,3373,0,7,3373,9299,0,12,3371,0,0,0,0,0,3247,100,14,10,0,0,0,0,3245,100,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,3,0,3239,0,93,34,0,0,0,0,3313,11,30,4,0,12,13,112,13,112,0,0,0,0,8964,266,39,28,0,0,0,0,9291,8,0,8960,4,248,77,0,8,0,0,9138,31,80,15,0,35,42,291,0,29
3533007.0,Nova Granada,Q4 - Muito Alta,0,5171.0,21871.0,1131.0,7284,0,24,7284,19387,0,30,6993,221,56,6,0,0,6665,546,30,0,0,0,0,0,6378,541,30,0,0,0,0,0,221,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,7272,0,3,6682,27,190,349,0,0,0,0,6771,219,246,3,0,14,22,556,22,554,0,0,0,0,17639,1624,102,0,0,0,0,0,19361,15,7,17705,113,567,984,0,0,0,3,17941,649,695,19,3,66,121,1607,0,206
3533106.0,Nova Guataporanga,Q4 - Muito Alta,0,3986.0,2333.0,93.0,867,0,0,867,2153,3,0,867,0,0,0,0,0,784,77,0,0,0,0,0,0,784,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,0,0,780,8,68,3,0,0,0,0,795,50,18,0,0,0,0,76,0,76,0,0,0,0,1961,188,4,0,0,0,0,0,2152,0,0,1947,22,166,12,0,0,6,0,1975,127,42,4,0,3,6,184,0,13
3533205.0,Nova Independência,Q4 - Muito Alta,0,15792.0,4135.0,653.0,1471,6,0,1471,4020,15,0,1469,0,0,0,0,0,1297,167,0,0,0,0,0,0,1295,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,0,3,1294,34,0,140,0,0,0,0,1303,71,72,7,0,17,0,172,0,172,0,0,0,0,3524,485,3,0,7,0,0,0,3999,9,10,3522,93,0,401,0,0,0,0,3549,198,197,21,0,53,0,496,0,67
3533254.0,Novais,Q3 - Alta,0,875.0,6057.0,53.0,1593,0,0,1593,4412,0,0,1584,9,0,0,0,0,1488,102,0,0,0,0,0,0,1479,102,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593,0,0,1488,3,22,77,0,0,0,0,1516,0,52,0,0,17,0,102,0,102,0,0,0,0,4149,261,0,0,0,0,0,0,4412,0,0,4149,6,57,200,0,0,0,0,4217,11,131,0,5,43,0,262,0,19
3533304.0,Nova Luzitânia,Q4 - Muito Alta,0,7233.0,4217.0,305.0,1122,0,0,1122,2836,0,0,1122,0,0,0,0,0,1027,75,20,0,0,0,0,0,1027,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,0,0,1027,38,0,53,0,0,0,0,1077,20,23,0,0,0,6,89,6,89,0,0,0,0,2604,192,40,0,0,0,0,0,2835,0,0,2604,86,3,142,0,0,0,0,2725,60,50,0,0,0,13,219,0,16
3533403.0,Nova Odessa,Q2 - Moderada,6,583.0,61716.0,360.0,22189,0,72,22189,61886,18,96,18856,356,2944,9,0,0,21770,311,64,6,0,0,0,0,18534,223,63,6,0,0,0,0,356,0,0,0,0,0,0,0,2849,87,0,0,0,0,0,0,22130,32,5,21704,22,271,147,0,0,0,0,21424,716,9,0,0,7,138,246,50,244,0,0,88,0,60752,879,185,34,3,3,6,0,61760,83,25,60474,82,815,459,6,10,18,0,59870,1917,38,6,9,29,392,724,43,65
3533502.0,Novo Horizonte,Q4 - Muito Alta,8,5212.0,41765.0,2177.0,14746,0,16,14746,38235,3,22,14660,41,34,0,0,0,13845,724,118,18,0,0,0,0,13792,692,118,18,0,0,0,0,11,29,0,0,0,0,0,0,34,0,0,0,0,0,0,0,14736,0,0,13843,165,405,305,0,0,0,0,13975,371,281,3,8,60,176,692,176,660,0,29,0,0,35968,1858,314,66,5,0,0,3,38217,6,5,35957,431,1018,806,4,0,10,0,36301,936,749,12,29,188,461,1785,39,125
3533601.0,Nuporanga,Q2 - Moderada,0,133.0,7522.0,10.0,2684,0,24,2684,7356,3,24,2684,0,0,0,0,0,2509,105,0,63,0,0,0,0,2509,105,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2683,0,0,2509,0,69,98,0,0,0,0,2502,128,43,0,0,0,0,169,0,169,0,0,0,0,6885,289,8,172,0,0,0,0,7353,3,0,6883,11,196,260,0,0,0,0,6883,362,104,0,0,0,7,462,0,62
3533700.0,Ocauçu,Q2 - Moderada,0,163.0,4294.0,7.0,1622,0,0,1622,4325,4,0,1614,8,0,0,0,0,1388,217,0,7,0,0,0,0,1380,217,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621,0,0,1392,166,10,42,4,0,0,0,1433,13,167,0,0,0,183,44,183,44,0,0,0,0,3725,568,6,23,0,0,0,0,4321,4,0,3726,424,46,116,10,0,0,0,3822,59,434,3,0,7,482,118,64,11
