CD_MUN,NM_MUN_x,Total_confirmados_autóctones,Total_confirmados_importados,Janeiro_confirmados_total,Fevereiro_confirmados_total,Março_confirmados_total,Abril_confirmados_total,Maio_confirmados_total,Junho_confirmados_total,Julho_confirmados_total,Agosto_confirmados_total,Setembro_confirmados_total,Outubro_confirmados_total,Novembro_confirmados_total,Dezembro_confirmados_total,Total_confirmados_anual
3504602,Bady Bassitt,-0.2065308777801327,6.3091648827981155,0.4869685096823326,0.1310252244165683,-0.1172184674807689,-0.12239475352949157,-0.23964021445177475,-0.014209788529757645,0.0009956295542408052,-0.07498196752691053,-0.030543145318526647,0.003623023119665595,0.01611170953284913,-0.08599300340455296,-0.10798462123138738
3504701,Balbinos,-0.30813729971131887,-0.3635739756209361,-0.207453424301914,-0.2530403491346667,-0.27881676220807683,-0.3079669240639031,-0.3162655913241126,-0.27140309606201707,-0.26788858425556317,-0.1881578747628411,-0.16138429111762528,-0.0704476717712753,-0.1505700726222489,-0.21599181606307902,-0.3116692631382197
3504800,Bálsamo,-0.03595524823505047,-0.3635739756209361,-0.1735791836197556,0.016843567414849794,0.10288955464780565,0.07024683302527847,-0.20132752601560583,-0.1718443963721102,-0.22652178213097793,-0.22588317717481796,-0.16138429111762528,-0.0704476717712753,-0.10889962708347438,-0.1834921128984475,-0.04131307177840023
3504909,Bananal,-0.31183207869063473,-0.2841366082588045,-0.1905163039608348,-0.2530403491346667,-0.27881676220807683,-0.3079669240639031,-0.31866013435137314,-0.27140309606201707,-0.26788858425556317,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.31411592550346695
3505005,Barão de Antonina,-0.2545630045112389,-0.2841366082588045,-0.207453424301914,-0.2530403491346667,-0.26209969723628634,-0.23727276386031773,-0.20611661207012694,-0.27140309606201707,-0.26788858425556317,-0.22588317717481796,-0.11777057585125908,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.2572310255114687
3505104,Barbosa,-0.26687893444229177,-0.2841366082588045,-0.12276782259651806,-0.21151974658858724,-0.2063761473303181,-0.23904011786540738,-0.3162655913241126,-0.2796996543695093,-0.26788858425556317,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.2694643373377049
3505203,Bariri,-0.30321092773889774,-0.12526187353454135,-0.207453424301914,-0.2530403491346667,-0.27881676220807683,-0.2991301540384549,-0.292320161051507,-0.24651342113954033,-0.26788858425556317,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.30310594485985437
3505302,Barra Bonita,-0.14433543162831572,2.4564525657347347,-0.207453424301914,-0.23228004786162695,-0.1840867273679308,0.004854734836962038,-0.07920583162531739,-0.08058225498969555,-0.14378817788180748,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.10553795886614015
3505351,Barra do Chapéu,-0.31183207869063473,-0.3635739756209361,-0.207453424301914,-0.2530403491346667,-0.27881676220807683,-0.3079669240639031,-0.31866013435137314,-0.2796996543695093,-0.26788858425556317,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.31533925668609053
3505401,Barra do Turvo,-0.304442520732003,-0.3635739756209361,-0.207453424301914,-0.24266019849814682,-0.27881676220807683,-0.3026648620486342,-0.3114765052695915,-0.2631065377545248,-0.22652178213097793,-0.1881578747628411,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.30799926959034885
3505500,Barretos,0.9308452513525998,-0.2444179245777387,-0.10583070225543888,-0.06619763767730913,0.10567573214310406,0.8549520112850757,1.3096291241858058,1.5787294065087523,4.5927106653832,0.8681505927725108,0.36198029207876925,0.11472906545607695,0.09945260061039814,0.011506106089341581,0.9208369033550748
3505609,Barrinha,-0.07598202051097229,-0.2046992408966729,-0.1735791836197556,-0.1907594453155475,-0.12836317746196255,0.01722621287258947,-0.1175185200614863,0.01897644470021131,0.02167903061653342,-0.11270726993888738,-0.07415686058489286,-0.1445183666622162,-0.1922405181610234,-0.150992409733816,-0.07862467284842056
3505708,Barueri,-0.2841212363457658,0.15276891223291914,-0.13970494293759725,-0.18037929467902764,-0.24816880975979427,-0.28499132199773786,-0.2827419889424648,-0.2382168628320481,-0.20583838106868532,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.27986265239000563
3505807,Bastos,0.0896672370616888,-0.3635739756209361,-0.1905163039608348,-0.24266019849814682,-0.10607375749957526,0.03313239891839617,0.2751865364092451,0.39232156853736205,0.3319300465509227,0.302271056592858,0.1439117157469382,-0.10748301921674575,-0.1922405181610234,0.2715037314063937,0.08346670884920876
3505906,Batatais,0.45483455951740637,3.290544923037116,-0.207453424301914,-0.14923884276946806,-0.06428109507009908,0.4608320681500875,1.1659565425501726,1.188791166056617,0.0009956295542408052,-0.15043257235086424,-0.07415686058489286,-0.1445183666622162,-0.1922405181610234,-0.1834921128984475,0.5024576388977977
3506003,Bauru,2.0405105381404636,0.07333154487078758,0.23291170456614482,0.307487785237406,1.1365614054035167,2.076193628802012,2.212371845463036,2.474757703717914,3.744691221829204,4.980208555677988,1.9756877569343192,0.5591532348017223,1.3078955212348589,2.0264877022964956,2.027951623629449
3506102,Bebedouro,0.012076878496055727,-0.2841366082588045,-0.207453424301914,-0.1907594453155475,-0.047564030098308605,0.05257329297438214,0.11475215358278777,0.06875579454516474,-0.1644715789441001,0.00046863729704318323,-0.16138429111762528,-0.10748301921674575,-0.1922405181610234,-0.21599181606307902,0.007620175526544469
3506201,Bento de Abreu,-0.27611588189058145,-0.006105822491343989,-0.1905163039608348,-0.2530403491346667,-0.26209969723628634,-0.29029338401300675,-0.24921838656081696,-0.15525127975712572,-0.14378817788180748,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.27435766206819934
3506300,Bernardino de Campos,-0.30752150321476623,-0.3635739756209361,-0.207453424301914,-0.2530403491346667,-0.27324440721748,-0.30619957005881343,-0.31387104829685203,-0.2631065377545248,-0.26788858425556317,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.31105759754690787
3506359,Bertioga,-0.22315738318705408,-0.2841366082588045,-0.13970494293759725,-0.2530403491346667,-0.2676720522268832,-0.27615455197228966,-0.22287841326095084,0.04386611962268803,0.12509603592799648,0.1513698469449506,-0.07415686058489286,-0.033412324325804856,-0.10889962708347438,-0.053493300239921444,-0.22603608035456646
3506409,Bilac,-0.21268884274565913,-0.2841366082588045,-0.08889358191435968,-0.08695793895034885,-0.1395078874431562,-0.17364801967709093,-0.2971092471060281,-0.2548099794470326,-0.24720518319327056,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.1834921128984475,-0.21563776530226572
3506508,Birigui,5.5665612774009,3.211107555674985,1.0967048419611833,2.9440460469134515,6.583538408711913,5.9997195201009985,4.685934792623192,4.648455980280881,5.440730108937198,3.2448446447270527,2.8915757775280095,1.2628248362656609,1.2662250756960842,0.5640010598880774,5.578670381194498
3506607,Biritiba Mirim,-0.2816580503595552,-0.16498055721560712,-0.1735791836197556,-0.2530403491346667,-0.2704582297221816,-0.2549463039112141,-0.2803474459152042,-0.27140309606201707,-0.24720518319327056,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.1834921128984475,-0.2823093147552529
3506706,Boa Esperança do Sul,0.1530942762066111,-0.2444179245777387,-0.207453424301914,-0.2530403491346667,-0.20358996983501967,-0.07290884138698184,0.5146408391353009,0.807149483911974,0.580130859298434,0.18909514935692745,0.05668428521420578,0.0776937180106065,0.8078501747695648,0.8239986852051294,0.14830326152826048
3506805,Bocaina,-0.12155096125586791,-0.3635739756209361,-0.207453424301914,-0.23228004786162695,-0.13114935495726096,-0.07997825740734037,-0.06962765951627516,-0.13865816314214122,-0.22652178213097793,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1505700726222489,-0.1834921128984475,-0.12633458897074165
3506904,Bofete,-0.31060048569752946,-0.2841366082588045,-0.207453424301914,-0.2530403491346667,-0.27881676220807683,-0.30619957005881343,-0.3162655913241126,-0.27140309606201707,-0.24720518319327056,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.3128925943208433
3507001,Boituva,-0.2601051729802127,-0.2046992408966729,-0.1735791836197556,-0.24266019849814682,-0.23702409977860064,-0.24787688789085555,-0.26837473077890145,-0.22992030452455586,-0.22652178213097793,-0.1881578747628411,-0.11777057585125908,-0.10748301921674575,-0.1505700726222489,-0.11849270656918448,-0.26151268465065136
3507100,Bom Jesus dos Perdões,-0.2773474748836867,-0.3635739756209361,-0.207453424301914,-0.2530403491346667,-0.2760305847127784,-0.29029338401300675,-0.2803474459152042,-0.22162374621706363,-0.1644715789441001,-0.037256665114933675,0.05668428521420578,-0.0704476717712753,-0.06722918154469988,-0.150992409733816,-0.28108598357262926
3507159,Bom Sucesso de Itararé,-0.31183207869063473,-0.3238552919398703,-0.207453424301914,-0.2530403491346667,-0.27881676220807683,-0.3079669240639031,-0.3162655913241126,-0.2796996543695093,-0.26788858425556317,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.3147275910947787
3507209,Borá,-0.2724211029112656,-0.2841366082588045,0.08047762149643216,-0.024677035131229666,-0.23981027727389906,-0.29559544602827564,-0.30668741921507037,-0.27140309606201707,-0.26788858425556317,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.27496932765951115
3507308,Boracéia,-0.30074774175268715,-0.3238552919398703,-0.207453424301914,-0.2530403491346667,-0.27881676220807683,-0.3044322160537238,-0.29471470407876754,-0.2382168628320481,-0.22652178213097793,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.3037176104511662
3507407,Borborema,0.6291049680418045,-0.16498055721560712,-0.13970494293759725,0.03760386868788952,0.40936907913063103,0.824906993198552,0.8618495780880817,0.47528715161228446,-0.18515498000639272,0.03819393970902004,-0.07415686058489286,0.0776937180106065,-0.025558736005925373,-0.020993597075289933,0.6223440947949123
3507456,Borebi,-0.22993114464913317,0.9868612695353005,-0.1905163039608348,-0.23228004786162695,-0.18965908235852763,-0.1453703555956568,-0.24921838656081696,-0.2631065377545248,-0.20583838106868532,-0.07498196752691053,-0.11777057585125908,-0.1445183666622162,-0.1505700726222489,-0.21599181606307902,-0.21319110293701848
3507506,Botucatu,-0.16157773353178972,0.7485491674489059,-0.1735791836197556,-0.24266019849814682,-0.1395078874431562,-0.1453703555956568,-0.1342803212523102,-0.14695472144963348,0.04236243167882603,-0.11270726993888738,0.013070569947839568,-0.033412324325804856,-0.10889962708347438,0.011506106089341581,-0.14896621584927858
3507605,Bragança Paulista,-0.16773569849731618,0.3116436469571823,-0.1905163039608348,-0.24266019849814682,-0.23981027727389906,-0.1400682935803879,-0.11512397703422575,-0.08058225498969555,0.06304583274111865,-0.15043257235086424,0.100298000480572,0.003623023119665595,-0.06722918154469988,-0.21599181606307902,-0.16181119326682655
3507704,Braúna,-0.1301721122076049,-0.3635739756209361,0.24984882490722402,0.5773717017869225,0.010945697302958054,-0.2142971617941525,-0.25400747261533807,-0.2631065377545248,-0.24720518319327056,-0.22588317717481796,-0.11777057585125908,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.13489790724910697
3507753,Brejo Alegre,-0.22192579019394879,-0.3238552919398703,-0.1735791836197556,-0.18037929467902764,-0.0921428700230832,-0.187786851717808,-0.3162655913241126,-0.27140309606201707,-0.24720518319327056,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.22542441476325467
3507803,Brodowski,-0.2724211029112656,-0.2841366082588045,-0.207453424301914,-0.2530403491346667,-0.2537411647503911,-0.24787688789085555,-0.2995037901332887,-0.22162374621706363,-0.22652178213097793,-0.15043257235086424,-0.07415686058489286,-0.0704476717712753,-0.1922405181610234,-0.21599181606307902,-0.27496932765951115
3507902,Brotas,-0.11416140329723619,0.5896744327246428,-0.207453424301914,-0.23228004786162695,-0.23702409977860064,-0.09411708944805743,-0.04568222924366958,0.11853514439011818,0.16646283805258172,-0.07498196752691053,0.100298000480572,0.18879976034701781,-0.025558736005925373,-0.1834921128984475,-0.10431462768351653
3508009,Buri,-0.3099846892009768,-0.3238552919398703,-0.1905163039608348,-0.24266019849814682,-0.27881676220807683,-0.30619957005881343,-0.31866013435137314,-0.27140309606201707,-0.26788858425556317,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.3128925943208433
3508108,Buritama,0.7066953266074375,-0.2444179245777387,7.769930256346382,4.667151052575749,0.8384404134065865,0.006622088842051671,-0.14385849336135245,-0.15525127975712572,0.0009956295542408052,0.5286228710647192,0.013070569947839568,0.0776937180106065,-0.1505700726222489,-0.1834921128984475,0.6981906281175765
3508207,Buritizal,-0.2853528293388711,-0.3238552919398703,-0.1905163039608348,-0.21151974658858724,-0.2537411647503911,-0.28499132199773786,-0.2827419889424648,-0.2796996543695093,-0.22652178213097793,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.28842597066837095
3508306,Cabrália Paulista,-0.2853528293388711,-0.2841366082588045,-0.207453424301914,-0.2530403491346667,-0.26209969723628634,-0.2673177819468415,-0.2851365319697253,-0.2631065377545248,-0.26788858425556317,-0.22588317717481796,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.21599181606307902,-0.28781430507705913
3508405,Cabreúva,-0.2915107943043975,-0.2841366082588045,-0.1735791836197556,-0.2530403491346667,-0.2760305847127784,-0.2885260300079171,-0.30189833316054926,-0.22992030452455586,-0.22652178213097793,-0.07498196752691053,-0.16138429111762528,-0.1445183666622162,-0.1922405181610234,-0.150992409733816,-0.29393096099017724
